depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
13.173,2.31378656568342e-06,5.11401090608181e-06,4.44919530230535e-07
13.39,2.76714717733567e-06,5.8263179868581e-06,4.90526315789474e-07
13.642,2.5128128606947e-06,5.50093035077025e-06,7.98625489343193e-07
13.875,1.77156091062479e-06,4.33636198291441e-06,7.09945628534145e-07
14.108,2.04290863491713e-06,4.69665552608988e-06,4.27690300130492e-07
14.338,1.67372463078162e-06,4.14312214107109e-06,5.04715093518921e-07
14.568,1.64059133668114e-06,4.07836573101647e-06,4.36811657242279e-07
14.84,2.08851701195643e-06,4.79379645402106e-06,5.31572422792518e-07
15.026,2.63359357152745e-06,5.58367835999689e-06,2.7516093953893e-07
15.254,2.77453097379699e-06,5.80113312356053e-06,2.64519356241844e-07
15.48,1.6423768547546e-06,4.13446966835719e-06,6.62311874728143e-07
15.706,2.4772236378161e-06,5.39797670224382e-06,5.17383645063071e-07
15.932,3.03201326609958e-06,6.24475721736103e-06,4.50493692909961e-07
16.17,2.58677492795173e-06,5.58904852211632e-06,6.02516311439756e-07
16.38,2.16673279575411e-06,5.00471883177892e-06,9.06054806437582e-07
16.604,1.88791127251385e-06,4.51673731426395e-06,6.42548934319269e-07
16.826,2.93110416530422e-06,6.09964493355998e-06,4.74817311874728e-07
17.048,2.48389003695861e-06,5.43391570467818e-06,5.97448890822096e-07
17.27,2.2174093084461e-06,4.98252156870709e-06,4.15528490648108e-07
17.489,2.34775616383994e-06,5.19899954016384e-06,4.75324053936494e-07
17.927,1.99409643830027e-06,4.6489132143682e-06,4.58094823836451e-07
18.17,1.30521445299002e-06,3.70542966546733e-06,1.03476729012614e-06
18.361,1.96092513193097e-06,4.60059028816137e-06,4.61642018268812e-07
18.578,1.69616286361332e-06,4.23169646808318e-06,6.51670291431057e-07
18.793,2.55169985499176e-06,5.5499854305435e-06,5.96942148760331e-07
19.008,1.89085038249544e-06,4.49793303682484e-06,4.73803827751196e-07
19.222,1.95821296215386e-06,4.6200159532353e-06,5.48801652892562e-07
19.436,2.66983576542187e-06,5.72075369527552e-06,5.18903871248369e-07
19.65,2.02969357813177e-06,4.7584219378901e-06,6.63832100913441e-07
19.864,2.60315328310443e-06,5.61610584883483e-06,5.01674641148325e-07
20.075,2.39953899606828e-06,5.26624249717325e-06,3.4205089169204e-07
20.286,2.0943293844913e-06,4.831688625311e-06,5.21371315554882e-07
20.52,2.35243360368037e-06,5.20610549967642e-06,3.90191387559809e-07
20.706,2.54029086766942e-06,5.57154939515321e-06,7.22614180078295e-07
20.915,2.41123593064387e-06,5.30350602355438e-06,4.0640713353632e-07
21.124,2.47689117831107e-06,5.50211038425323e-06,8.45245759025663e-07
21.332,2.48304573948396e-06,5.49310616183449e-06,7.5352544584602e-07
21.54,2.46070685901712e-06,5.46523565427883e-06,7.79369290996085e-07
21.74,3.03451486754485e-06,6.26247580848577e-06,3.29889082209656e-07
21.954,2.0650384861344e-06,4.92823604312899e-06,1.13256850804698e-06
22.17,2.80464543162773e-06,5.9833592704266e-06,6.80047846889952e-07
22.366,2.51175991084086e-06,5.53508472892549e-06,7.10959112657677e-07
22.57,2.03273412199589e-06,4.75730238282503e-06,5.6045672031318e-07
22.774,3.40946022497245e-06,6.89551106537563e-06,5.21437581557199e-07
22.978,2.56143752448924e-06,5.58512808102687e-06,5.67044367116137e-07
23.17,2.76817312385783e-06,5.92337622904597e-06,6.34947803392779e-07
23.384,2.52560034778634e-06,5.46392287304415e-06,2.54384515006525e-07
23.595,2.05331980415726e-06,4.76814796889385e-06,4.35798173118747e-07
23.788,2.60366795848216e-06,5.63147681561908e-06,4.53534145280557e-07
23.989,2.31733440739199e-06,5.21064790297312e-06,5.66537625054371e-07
24.17,2.29211871955943e-06,5.21964416523532e-06,7.83929969551979e-07
24.59,2.57798352129589e-06,5.56952611476505e-06,3.2938234014789e-07
24.789,2.6212971310311e-06,5.65051793829961e-06,3.85123966942149e-07
24.988,2.7826688574363e-06,5.93347994847247e-06,5.21944323618965e-07
25.17,3.44713499741335e-06,6.93352878117183e-06,3.44077859939104e-07
25.382,5.29934619212825e-06,9.87401450149811e-06,5.56909525880818e-07
25.579,2.45985856778669e-06,5.40738890654393e-06,4.03366681165724e-07
25.775,2.69358705945275e-06,5.7429755624909e-06,2.61985645933014e-07
25.971,3.16150909069152e-06,6.64484496089006e-06,1.04084819486733e-06
26.17,4.07333506615623e-06,7.97269992971703e-06,5.88327533710309e-07
26.363,2.46421439010028e-06,5.46407418219699e-06,6.10117442366246e-07
26.557,2.04741333055054e-06,4.79708979350444e-06,5.33599391039582e-07
26.751,2.17880250702055e-06,4.97537051247876e-06,4.0387342322749e-07
26.945,2.16827917394943e-06,5.02836488396458e-06,7.17546759460635e-07
27.17,1.82181562859072e-06,4.52437223705206e-06,8.85278381905176e-07
27.334,2.12782103415104e-06,4.88050177686796e-06,3.18740756850805e-07
27.527,2.66022575036166e-06,5.73130298674091e-06,3.95765550239234e-07
27.718,2.56926284091223e-06,5.62367297382095e-06,5.49308394954328e-07
27.909,2.62328259964443e-06,5.68833496378713e-06,4.52520661157025e-07
28.1,2.16734647419658e-06,4.96270822893052e-06,3.91711613745107e-07
28.291,2.04742314163786e-06,4.83476246302303e-06,6.60791648542845e-07
28.481,1.78592557129419e-06,4.50312883279721e-06,1.01247063940844e-06
28.671,2.10047597630718e-06,4.83769723222204e-06,2.83268812527186e-07
28.86,2.30219118513836e-06,5.2425552959078e-06,6.86128751631144e-07
29.049,2.21219496544733e-06,5.03664042488751e-06,3.83096998695085e-07
29.238,2.35547583293085e-06,5.25591854041138e-06,3.54212701174424e-07
29.427,2.29838882144429e-06,5.25685504730798e-06,7.63153545019574e-07
29.614,2.26646464459791e-06,5.1540035126323e-06,5.15863418877773e-07
29.8,2.42196041809381e-06,5.37770453435272e-06,4.1907568508047e-07
29.986,2.00255354839256e-06,4.71545511268595e-06,3.91711613745107e-07
30.172,2.34323926168217e-06,5.20725371704933e-06,1.9306872553284e-07
30.358,1.92835642194367e-06,4.68321185889048e-06,7.67207481513702e-07
30.541,2.21540675265262e-06,5.1949348609916e-06,1.0443953892997e-06
30.727,1.92822515264195e-06,4.6918377469966e-06,7.98118747281427e-07
30.911,2.16535040341469e-06,5.02655268522485e-06,6.22785993910396e-07
31.095,3.90152274980518e-06,7.73583799650059e-06,5.50803567239432e-07
31.281,2.23438084697917e-06,5.12189269811737e-06,5.53362331448456e-07
31.465,2.48533921586518e-06,5.49226360205379e-06,4.40865593736407e-07
31.648,2.80053971456766e-06,5.97453901939839e-06,3.78536320139191e-07
31.815,3.07594065783205e-06,6.42094990345048e-06,4.37825141365811e-07
32.17,1.95206218057981e-06,4.72667357317965e-06,7.48964767290126e-07
32.378,2.82509721875478e-06,6.09656036698677e-06,7.37816441931274e-07
32.559,2.85012279035883e-06,6.06815916331342e-06,4.22622879512832e-07
32.74,2.48348400263689e-06,5.52376394109566e-06,5.61470204436712e-07
32.937,2.61483384069461e-06,5.74048504049141e-06,6.03023053501522e-07
33.101,2.33349275417485e-06,5.26938494650222e-06,4.6569595476294e-07
33.28,2.66610078228296e-06,5.81497303149809e-06,5.65017398869074e-07
33.459,2.49964005482772e-06,5.57145394395577e-06,6.42548934319269e-07
33.638,2.37735330936482e-06,5.41239798549982e-06,7.88997390169639e-07
33.817,2.44775297118477e-06,5.45642372744633e-06,4.79377990430622e-07
33.995,2.20929523116631e-06,5.13879689474517e-06,7.36296215745976e-07
34.17,2.29307189431429e-06,5.24398348194486e-06,6.10117442366246e-07
34.351,2.76893776118822e-06,5.92516982617862e-06,2.97457590256633e-07
34.528,2.7624720741739e-06,5.91817337085499e-06,3.06578947368421e-07
34.705,2.77456929856764e-06,6.07138244252443e-06,9.13655937364071e-07
34.882,2.86211635064894e-06,6.20791239794988e-06,9.0250761200522e-07
35.059,1.87582442955464e-06,4.92959921788454e-06,2.14757285776425e-06
35.255,2.72472594638888e-06,5.91278995009711e-06,5.31065680730752e-07
35.411,2.00626860542971e-06,4.75047993664887e-06,3.84110482818617e-07
35.587,2.18392866728962e-06,5.03167572106717e-06,3.86137451065681e-07
35.763,2.2312367474667e-06,5.26343833183599e-06,1.09861678990866e-06
35.938,2.21190257782413e-06,5.1557161915749e-06,7.41363636363636e-07
36.113,2.05015599801709e-06,4.88441592970309e-06,6.61298390604611e-07
36.288,1.83785702457636e-06,4.52303013945595e-06,5.33985137705403e-07
36.463,2.20721466406342e-06,5.10592034070983e-06,5.33599391039582e-07
36.636,2.51388669987028e-06,5.58147408187217e-06,4.9356676816007e-07
36.809,2.01300143079368e-06,4.89673247067868e-06,9.65850369725968e-07
36.982,1.6507772146542e-06,4.2863654032223e-06,7.81903001304915e-07
37.17,2.13491040869381e-06,4.99171645435265e-06,5.13329708568943e-07
37.345,1.96180153743085e-06,4.76717231794565e-06,7.29201826881253e-07
37.498,1.63205477366151e-06,4.42881058789228e-06,1.55265767725098e-06
37.67,1.97126223851287e-06,4.81789222876416e-06,8.83758155719878e-07
37.841,2.07557767130672e-06,4.8412141511564e-06,2.36141800782949e-07
38.012,2.40113450390089e-06,5.45655863921498e-06,6.94743366681166e-07
38.17,2.44305796721685e-06,5.49765559711358e-06,5.76165724227925e-07
38.354,1.84894072118554e-06,4.61343513647066e-06,8.13827751196172e-07
38.548,2.00217365213673e-06,4.83812160201447e-06,7.30722053066551e-07
38.694,1.56581729733279e-06,4.09269055241904e-06,4.69243149195302e-07
38.864,2.12705894406199e-06,4.97786783270102e-06,4.61135276207047e-07
39.033,2.63865646448933e-06,5.8004869405178e-06,5.23971291866029e-07
39.202,4.03891980522899e-06,7.99942700672264e-06,4.62655502392345e-07
39.371,2.57630857173933e-06,5.74445251149131e-06,7.06905176163549e-07
39.54,2.29168317131152e-06,5.30341424259729e-06,7.4085689430187e-07
39.708,2.41894408122679e-06,5.48767271333629e-06,6.59778164419313e-07
39.876,2.03723267257226e-06,4.92695391258334e-06,8.47779469334493e-07
40.07,2.5113884482688e-06,5.58220831956372e-06,4.15021748586342e-07
40.211,2.57294268190843e-06,5.67515602743968e-06,3.91204871683341e-07
40.378,2.16436289975217e-06,5.07499121896349e-06,5.93901696389735e-07
40.545,2.34295405750638e-06,5.36591160805817e-06,6.28360156589822e-07
40.712,2.2220328080504e-06,5.21412315799152e-06,8.02679425837321e-07
40.878,2.41191599761244e-06,5.39995962101556e-06,2.78201391909526e-07
41.044,2.08795799712583e-06,5.1296007847614e-06,1.37276424532405e-06
41.21,2.47822632318356e-06,5.56650065746828e-06,5.48801652892562e-07
41.376,2.98153189693126e-06,6.38051584360889e-06,6.2481296215746e-07
41.541,2.25854938861371e-06,5.16267739169742e-06,2.83775554588952e-07
41.706,2.24258169255283e-06,5.2146414804094e-06,6.2988038277512e-07
41.871,2.08885533633759e-06,4.90817410319886e-06,3.38503697259678e-07
42.21,2.02696463959763e-06,4.81866013799987e-06,3.67894736842105e-07
42.363,2.16787658490816e-06,5.06586901656578e-06,4.7329708568943e-07
42.527,3.00068621398899e-06,6.40085834270815e-06,5.4272074815137e-07
42.691,2.61536381110468e-06,5.82597796795472e-06,6.97783819051762e-07
42.855,2.13551745570053e-06,5.054537284883e-06,6.41028708133971e-07
43.019,2.25456127479931e-06,5.18320104584847e-06,3.64854284471509e-07
43.344,2.40247597028084e-06,5.47776925362776e-06,6.28866898651588e-07
43.506,2.03278331344439e-06,4.84320733658327e-06,4.03366681165724e-07
43.83,2.10581274312938e-06,5.023453366301e-06,6.87142235754676e-07
43.991,2.25967896830792e-06,5.19666871070746e-06,3.62320574162679e-07
44.152,2.19776888310527e-06,5.12107198551492e-06,4.60121792083515e-07
44.313,2.54698522222924e-06,5.69380892240633e-06,5.41707264027838e-07
44.473,2.14334092861423e-06,5.02147866162897e-06,3.91204871683341e-07
44.65,2.72307014062742e-06,6.08945884645094e-06,1.05886666854709e-06
44.793,2.15145526042699e-06,5.06870050990214e-06,5.38160069595476e-07
44.953,1.82131875766833e-06,4.62020807847515e-06,8.7476526760461e-07
45.113,2.32806767218406e-06,5.34268786310875e-06,5.01167899086559e-07
45.272,1.75576405145932e-06,4.57311888324013e-06,1.12446063505872e-06
45.431,1.78404883031876e-06,4.51413251196446e-06,6.50150065245759e-07
45.59,1.93675998310566e-06,4.8880601342694e-06,1.24151805132666e-06
45.749,1.98901538291715e-06,4.95089941383604e-06,1.14625054371466e-06
45.908,2.59519344794639e-06,5.91822033888271e-06,1.16398651587647e-06
46.067,2.62689393239303e-06,5.82997492814353e-06,5.32079164854284e-07
46.21,2.14051884158988e-06,5.02880654469789e-06,3.97792518486298e-07
46.384,2.38798695211803e-06,5.37911791802088e-06,1.99656372335798e-07
46.542,2.48751959629078e-06,5.54819016950596e-06,2.44756415832971e-07
46.7,2.24772121128995e-06,5.30187753800579e-06,8.49299695519791e-07
46.858,2.27705934576585e-06,5.27450843716383e-06,5.10289256198347e-07
47.016,1.91361167358693e-06,4.7507958593421e-06,7.49471509351892e-07
47.173,2.35644849849665e-06,5.36665186692031e-06,3.47625054371466e-07
47.33,2.50852774847333e-06,5.62786867530033e-06,4.31237494562853e-07
47.487,2.13412548192605e-06,5.00519006610877e-06,3.02525010874293e-07
47.644,2.27731980673765e-06,5.2265124183195e-06,2.69586776859504e-07
47.8,1.79607627561318e-06,4.52242186208658e-06,5.41707264027838e-07
47.956,1.99983565480889e-06,4.86999745299634e-06,6.44069160504567e-07
48.135,2.20818208909676e-06,5.19470088501862e-06,6.09103958242714e-07
48.268,2.60622420441385e-06,5.76555463908944e-06,3.23808177468465e-07
48.423,2.8515718159862e-06,6.17980020770028e-06,4.27183558068726e-07
48.578,2.6523331619837e-06,5.87271003171941e-06,4.67216180948238e-07
48.888,3.08202656312826e-06,6.57313627214385e-06,5.3258590691605e-07
49.042,3.36651071938418e-06,7.06928206478724e-06,7.23120922140061e-07
49.21,2.69743961364302e-06,6.10974601256693e-06,1.19410849691602e-06
49.35,2.37498008660061e-06,5.47173187553175e-06,6.2734667246629e-07
49.503,3.71373588695106e-06,7.59717933832138e-06,5.94408438451501e-07
49.656,2.87724238014783e-06,6.24356591689263e-06,4.92046541974772e-07
49.809,2.07575887224769e-06,5.0680198597139e-06,9.43046976946498e-07
49.962,2.75440274497205e-06,6.06967247738105e-06,5.80726402783819e-07
50.268,2.91391366425207e-06,6.28771441380691e-06,4.08434101783384e-07
50.421,2.149228347569e-06,5.25450055690634e-06,1.2394910830796e-06
50.574,2.31841025526882e-06,5.38213523546297e-06,5.94915180513267e-07
50.727,1.9815418912131e-06,4.87267304055599e-06,7.14506307090039e-07
50.879,1.97406391307396e-06,4.82207752864664e-06,5.36133101348412e-07
51.031,2.07278901850748e-06,4.97215386124112e-06,4.99140930839495e-07
51.183,2.47327331224317e-06,5.64580865414055e-06,6.53190517616355e-07
51.335,2.79504091060897e-06,6.13979072548029e-06,5.62483688560244e-07
51.486,2.57207430811642e-06,5.78285806179568e-06,5.51842105263158e-07
