depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
542.243,1.67915642488819e-06,2.3359480920447e-05,0
542.443,1.70976669081936e-06,2.46561743248083e-05,2.1732449617052e-06
542.593,1.3302141340317e-06,2.27367112152318e-05,1.43516176716381e-06
542.783,1.3745852632855e-06,2.34357309222493e-05,2.38979556328839e-06
542.988,1.55416900867092e-06,2.36891945112981e-05,1.49341810991502e-06
543.138,1.05664232898159e-06,2.23603102777029e-05,2.74730966857073e-06
543.328,9.54859579058532e-07,2.15841599017363e-05,2.0502310959483e-06
543.528,1.01298816807565e-06,2.23625469922518e-05,3.04801022930981e-06
543.728,1.10109468223063e-06,2.24485872442639e-05,2.52861835166958e-06
543.983,1.08837959281458e-06,2.19906059642862e-05,1.74953053520922e-06
544.303,1.35378698398131e-06,2.21381265319934e-05,0
544.623,1.15555911614806e-06,2.26203168485259e-05,2.36459986399371e-06
544.965,1.35466536570208e-06,2.2823985203113e-05,1.21647045026266e-06
545.135,1.71377009571678e-06,2.43201508177787e-05,1.28481148679427e-06
545.305,1.47065593266388e-06,2.26549190095015e-05,0
545.505,1.73007142763274e-06,2.44251663660584e-05,1.32581610871324e-06
545.715,1.08834223321787e-06,2.26541633236075e-05,2.84320085747327e-06
545.941,1.57348381993258e-06,2.39145896960552e-05,1.51717101100175e-06
546.111,1.46357616219362e-06,2.26622500535797e-05,0
546.231,1.60967469461004e-06,2.38906705612255e-05,1.17546582834369e-06
546.451,1.58654398724212e-06,2.412856484161e-05,1.77343400552409e-06
546.671,1.72399791387089e-06,2.45941502227673e-05,1.58551204753336e-06
546.821,1.98318318659438e-06,2.55477249551963e-05,1.39415714524485e-06
546.964,1.70474215954303e-06,2.43900998314071e-05,1.32581610871324e-06
547.164,1.50562019361196e-06,2.3563385865958e-05,1.27114327948795e-06
547.374,2.02824500125683e-06,2.57343943175119e-05,1.35315252332588e-06
547.584,1.71298731800088e-06,2.45257488884385e-05,1.46249818177646e-06
547.793,1.08486356448037e-06,2.19161615698976e-05,1.32581610871324e-06
548.103,1.40653996131308e-06,2.34693701155192e-05,1.76319874251554e-06
548.427,1.20558572226066e-06,2.24336413396103e-05,1.32581610871324e-06
548.667,1.44738560015181e-06,2.35797066631226e-05,1.612848462146e-06
548.807,1.6259010121798e-06,2.41924598251839e-05,1.39415714524485e-06
548.937,1.15425478995374e-06,2.26616613921868e-05,2.09345217193445e-06
549.067,1.19086556791162e-06,2.26454510108506e-05,1.77686694982186e-06
549.247,1.28552297331432e-06,2.28314125234123e-05,1.39415714524485e-06
549.447,9.91755224782684e-07,2.2285784816316e-05,2.57749696781655e-06
549.907,7.18247807402908e-07,2.19551037477073e-05,3.98612247200519e-06
550.367,1.63506561628552e-06,2.5016961360578e-05,2.71997325395808e-06
550.577,1.75443995561597e-06,2.55319471860183e-05,2.75718355806873e-06
550.787,1.70372491806465e-06,2.56992529151546e-05,3.43072003388683e-06
550.997,2.10083660771046e-06,2.70873753607371e-05,2.99333740008452e-06
551.207,1.73644287453405e-06,2.53391210012278e-05,2.48014078968031e-06
551.424,1.85875980834812e-06,2.5356370188043e-05,1.57184384022703e-06
551.654,1.98063936179396e-06,2.60548893672959e-05,1.92721723019141e-06
551.884,1.91524220854428e-06,2.52414711124225e-05,8.93384047895594e-07
552.114,1.8835230355547e-06,2.55267334700761e-05,1.64018487675864e-06
552.356,1.61499779927787e-06,2.41282856196422e-05,1.05339313110078e-06
552.556,1.56353797233022e-06,2.46847401449838e-05,2.45347260914611e-06
552.756,1.73721709869002e-06,2.48606320838734e-05,1.45341583911373e-06
552.956,2.0605204247704e-06,2.67755433945218e-05,2.54283166594171e-06
553.156,1.83181509051039e-06,2.59200118477181e-05,2.6653004247328e-06
553.346,1.44201758895546e-06,2.44673889979852e-05,2.89856459330144e-06
553.546,1.62080894165457e-06,2.52312743095243e-05,2.94683394902875e-06
553.746,1.84574366894768e-06,2.55835547143264e-05,1.88621260827244e-06
553.946,2.21127768261647e-06,2.69646102489063e-05,1.66752129137129e-06
554.136,1.66447882953497e-06,2.53736110417747e-05,2.82931891240866e-06
554.366,1.84574366894768e-06,2.56131099863547e-05,1.88621260827244e-06
554.596,2.21127768261647e-06,2.69964295794719e-05,1.66752129137129e-06
554.826,1.66447882953497e-06,2.54063689954429e-05,2.82931891240866e-06
555.056,1.61323122487116e-06,2.44918656534462e-05,1.50675220018212e-06
555.286,1.59824888716305e-06,2.5293854969804e-05,3.08017485169974e-06
555.516,2.27667896562574e-06,2.76404220864591e-05,2.28012943567383e-06
555.771,1.61323122487116e-06,2.45252875616291e-05,1.50675220018212e-06
556.021,1.59824888716305e-06,2.53287322626678e-05,3.08017485169974e-06
556.271,2.27667896562574e-06,2.76778969888974e-05,2.28012943567383e-06
556.521,2.19365164676834e-06,2.70577199494558e-05,1.73913875598086e-06
556.782,1.59162582435495e-06,2.47514050244985e-05,1.99909743366681e-06
556.942,1.7037496616373e-06,2.55861257856199e-05,2.67914528055676e-06
557.092,2.71416114474385e-06,2.93894019205991e-05,2.06345367551109e-06
557.282,1.65988877742968e-06,2.55787278335536e-05,2.96600098547188e-06
557.522,1.73421675092457e-06,2.57510900463891e-05,2.702455415398e-06
557.747,1.28131183740388e-06,2.43246091816308e-05,3.46712918660287e-06
558.067,1.2570441931594e-06,2.36534312005686e-05,2.38680215781062e-06
558.387,1.35679942241757e-06,2.38037950692832e-05,1.88621260827244e-06
558.752,1.9266041428878e-06,2.63230517738557e-05,2.20012489407124e-06
558.972,1.03626304051384e-06,2.29819300722951e-05,2.74147455415398e-06
559.152,6.40825268385003e-07,2.10446666555137e-05,2.14227286830452e-06
559.347,9.65895256728718e-07,2.31043054897391e-05,3.46686346944559e-06
559.547,9.62012618067246e-07,2.2459088092158e-05,2.29346352594093e-06
559.747,1.76348213791075e-06,2.56137279824244e-05,2.04011581086606e-06
559.947,1.11964504094378e-06,2.32890315278728e-05,2.60014760208419e-06
560.147,1.38572850810532e-06,2.46747363591711e-05,3.12659852109613e-06
560.299,1.53164751535139e-06,2.51027116978768e-05,2.80127011744237e-06
560.499,1.27552709580874e-06,2.45907376018261e-05,3.77354754558885e-06
560.699,1.07300602088165e-06,2.30558069957677e-05,2.46269709192452e-06
560.899,1.11691669032106e-06,2.35287414696554e-05,2.98471074380165e-06
561.099,1.32127583697061e-06,2.42245302086432e-05,2.70682032422098e-06
561.376,1.1205471760521e-06,2.35436016040284e-05,2.94619834710744e-06
561.576,1.45269283951475e-06,2.43009221614503e-05,1.81787157174083e-06
561.776,1.4394530236693e-06,2.45160892395719e-05,2.2962588274621e-06
562.046,1.72198860219525e-06,2.52942975304363e-05,1.57342265151761e-06
562.196,1.07710139629943e-06,2.34138211975528e-05,2.96928327645051e-06
562.357,1.22621646632555e-06,2.35249161321272e-05,2.03656288864198e-06
562.557,1.91686970640801e-06,2.65715956455486e-05,2.40560448591268e-06
562.757,1.83756112378667e-06,2.60776730482923e-05,2.08011808166735e-06
562.917,1.76013405105515e-06,2.59007063759353e-05,2.32543932144411e-06
563.067,1.87119957901828e-06,2.60775287334781e-05,1.80010218605829e-06
563.267,1.53931022991957e-06,2.53772665571205e-05,3.00017031009715e-06
563.457,1.19197008486282e-06,2.32526437610976e-05,1.7067635541886e-06
563.637,1.36713401486536e-06,2.43371101818617e-05,2.36013397727642e-06
563.857,1.39160151047525e-06,2.42438325441632e-05,1.98677944979766e-06
564.057,9.50652252462523e-07,2.23948349258125e-05,1.9053501522401e-06
564.251,1.34974658217558e-06,2.42057167817914e-05,2.20012489407124e-06
564.451,1.27724675671786e-06,2.42005686259162e-05,2.72069812962157e-06
564.651,1.5289376903406e-06,2.50191586527874e-05,2.30679761620803e-06
564.851,1.06011863363627e-06,2.31788880667249e-05,2.45347260914611e-06
565.051,1.53728178799097e-06,2.48413088431757e-05,1.88508046976947e-06
565.244,8.1198952902e-07,2.18179477170373e-05,1.80069387639974e-06
565.444,1.00356580138263e-06,2.28144311139006e-05,2.16512001805207e-06
565.644,1.33499623485756e-06,2.4939450643672e-05,3.54006569233741e-06
565.794,1.20949447615221e-06,2.3784068753617e-05,2.35946182269484e-06
565.964,1.09842516218872e-06,2.35828978302688e-05,2.81471243618312e-06
566.21,9.34836098631351e-07,2.30855365093227e-05,3.11635126584142e-06
566.38,1.08494631547733e-06,2.32651431192264e-05,2.29853609003469e-06
566.62,2.82412053542193e-06,3.06182206181927e-05,2.61377555458895e-06
566.77,1.81829086687091e-06,2.62163789077454e-05,2.13224033978624e-06
567.555,1.56457187647447e-06,2.51424230945758e-05,2.00922647402934e-06
567.815,1.19597490355761e-06,2.36582194167631e-05,2.05285871435422e-06
567.995,1.32443071882051e-06,2.45475613634495e-05,2.69263683934544e-06
568.155,1.20651081131264e-06,2.47644833789842e-05,3.96299325868051e-06
568.315,8.41604808948227e-07,2.26341840098628e-05,2.8099173553719e-06
568.574,1.64073280921236e-06,2.57627443057907e-05,2.47394552244429e-06
568.994,9.90888336115384e-07,2.308646245804e-05,2.4506046107003e-06
569.184,9.93991680186534e-07,2.31172503394282e-05,2.46664598200434e-06
569.424,5.53338786034516e-07,2.22228509755179e-05,4.13589823146137e-06
569.561,1.91953596932879e-06,2.71374310524825e-05,2.78758808177468e-06
569.841,2.1235435795502e-06,2.83035713094324e-05,3.3490582862114e-06
569.991,1.40706968031296e-06,2.57033650220593e-05,3.99566115702479e-06
570.231,1.04316592452429e-06,2.34112046754608e-05,2.53941838490396e-06
570.509,8.70170716816845e-07,2.29752486014278e-05,3.02456773756805e-06
570.709,1.20834392560168e-06,2.39671937728116e-05,2.26468846077906e-06
570.909,1.16524523212288e-06,2.38859951227295e-05,2.42377231828054e-06
571.109,7.90817062897763e-07,2.22176312862214e-05,2.19050573999379e-06
571.309,1.15643460908125e-06,2.38316769114455e-05,2.35551293261501e-06
571.523,7.73765451408015e-07,2.30113987073723e-05,3.72803429893098e-06
571.723,8.57960432473835e-07,2.28998898203737e-05,2.87281753307195e-06
571.933,1.66482643010454e-06,2.60850895151609e-05,2.56734267903986e-06
572.113,1.29925009917925e-06,2.48591270689266e-05,3.07618537218289e-06
572.293,8.30350561140825e-07,2.29010349270117e-05,3.03302964488196e-06
572.521,1.23639931061477e-06,2.43865938217e-05,2.65348396315259e-06
572.741,1.12349163672318e-06,2.39960105715603e-05,2.77464608318337e-06
572.961,1.49997470833125e-06,2.56815481077016e-05,2.98065680730753e-06
573.261,9.06605868208442e-07,2.3547211862075e-05,3.5475136095676e-06
573.523,1.3312820900911e-06,2.48448244393901e-05,2.68016810989197e-06
573.673,2.71108681400663e-06,3.04668142783395e-05,2.47708233435816e-06
573.843,1.41580565754006e-06,2.47070302673747e-05,1.76346148421854e-06
573.973,1.55977068668271e-06,2.5201062223043e-05,1.56347840803317e-06
574.083,1.92795447395188e-06,2.73718483310413e-05,2.71997325395808e-06
574.303,1.42099028362262e-06,2.48712219400525e-05,1.98189005941669e-06
574.463,1.64091737860792e-06,2.59494550334385e-05,2.26722703297323e-06
574.663,1.20238322389557e-06,2.42402500473767e-05,2.45347260914611e-06
574.863,1.54570436848303e-06,2.56723189378713e-05,2.44660910783164e-06
575.033,1.27655701077788e-06,2.44868969950038e-05,2.30992703476842e-06
575.193,9.28837172954112e-07,2.28982654376824e-05,2.03565283614927e-06
575.313,1.67696767811292e-06,2.60106426629789e-05,2.03085775533805e-06
575.528,1.60136173227698e-06,2.59489352339455e-05,2.46986080904741e-06
575.728,1.66058260372199e-06,2.61996881262104e-05,2.46027731513797e-06
575.928,1.50687396104598e-06,2.56833967931069e-05,2.6653004247328e-06
576.128,1.5222776133383e-06,2.55306289130242e-05,2.25453417200237e-06
576.328,1.07382230953194e-06,2.38108482720584e-05,2.50128193705693e-06
576.503,1.1571002578658e-06,2.41128006990396e-05,2.40560448591268e-06
576.693,1.61652764725738e-06,2.60186544645404e-05,2.37826807130003e-06
576.883,1.27072352688862e-06,2.45886546937856e-05,2.37826807130003e-06
577.073,2.68159297614072e-06,3.01769082297186e-05,1.84520798635347e-06
577.263,1.67619873013446e-06,2.6166822665758e-05,2.14590854709256e-06
577.472,1.00543924131716e-06,2.29865512971153e-05,1.42674765857953e-06
577.672,9.76187424945597e-07,2.32360514904471e-05,2.08219332637576e-06
577.872,1.54264387411173e-06,2.5603863816624e-05,2.07965475418159e-06
578.072,1.51283533276987e-06,2.54376769300889e-05,1.98600964657434e-06
578.222,1.18716227371949e-06,2.42682870920798e-05,2.31263926889121e-06
578.361,8.31740993573897e-07,2.32755364329756e-05,3.18469230237303e-06
578.561,1.45343480462738e-06,2.56234896668131e-05,2.7269906636956e-06
578.761,1.17349957027368e-06,2.47464970842608e-05,3.23414097537585e-06
578.961,1.29810949253932e-06,2.49784564493182e-05,2.69652779736553e-06
579.111,1.29042835679858e-06,2.4972540125889e-05,2.73065749019829e-06
579.347,1.44209714893315e-06,2.5633421110877e-05,2.76097787587705e-06
579.537,1.49239680678068e-06,2.56149846271766e-05,2.33153752855894e-06
579.727,1.47910346128358e-06,2.55622478446657e-05,2.31969085831947e-06
579.947,1.18374347509021e-06,2.49551076775186e-05,3.43072003388683e-06
580.147,1.2848877615623e-06,2.47406020496709e-05,2.26299607931628e-06
580.275,1.38839861205874e-06,2.50233136065542e-05,1.98189005941669e-06
580.435,1.58334036458891e-06,2.56407576678578e-05,1.612848462146e-06
580.705,1.32956372644147e-06,2.5078482204463e-05,2.48761372975061e-06
580.915,1.00010276371452e-06,2.40227205599658e-05,3.04801022930981e-06
581.155,1.70473952500416e-06,2.61836453597468e-05,1.61342492231891e-06
581.355,1.38839861205874e-06,2.50756498107603e-05,1.98189005941669e-06
581.555,1.58334036458891e-06,2.56956847756103e-05,1.612848462146e-06
581.755,1.32956372644147e-06,2.51294250807986e-05,2.48761372975061e-06
581.955,1.00010276371452e-06,2.4072172116991e-05,3.04801022930981e-06
582.155,1.70473952500416e-06,2.62332128704301e-05,1.61342492231891e-06
582.355,7.67310724303592e-07,2.33201478304484e-05,3.4135271083772e-06
582.555,1.0644566048755e-06,2.41254210901682e-05,2.60711364341523e-06
582.755,7.7125852202678e-07,2.32815664344285e-05,3.28036975351729e-06
582.955,1.18233425477986e-06,2.43971092820448e-05,2.1732449617052e-06
582.234,7.67310724303592e-07,2.33144707974444e-05,3.4135271083772e-06
582.344,1.0644566048755e-06,2.41153610220433e-05,2.60711364341523e-06
582.574,7.7125852202678e-07,2.32730769665433e-05,3.28036975351729e-06
582.774,1.18233425477986e-06,2.43884288540479e-05,2.1732449617052e-06
582.984,1.05603469678967e-06,2.41277575554256e-05,2.63796401012015e-06
583.296,1.43663826619721e-06,2.55312767083097e-05,2.26892241284946e-06
583.496,1.55412598511051e-06,2.62986470554151e-05,2.74730966857073e-06
583.696,1.54287858450126e-06,2.58599003735915e-05,2.02408822948693e-06
583.896,1.59627121197532e-06,2.5971315161411e-05,1.80420336443451e-06
584.096,1.38868611191525e-06,2.54075720764212e-05,2.33726344938107e-06
584.247,1.97624945457455e-06,2.74366480159569e-05,1.54450742561439e-06
584.527,1.98830903895531e-06,2.73950969902022e-05,1.35315252332588e-06
584.677,1.43731133987794e-06,2.54727463597259e-05,2.03656288864198e-06
584.847,1.74545491343862e-06,2.6484325290548e-05,1.51717101100175e-06
585.057,1.41756114007241e-06,2.4967852089523e-05,1.2438068648753e-06
585.279,1.24702677048678e-06,2.47041765675989e-05,2.03656288864198e-06
585.429,1.2448702428609e-06,2.4253929412195e-05,1.23013865756898e-06
585.579,1.32849991153042e-06,2.48400490345832e-05,1.64018487675864e-06
585.779,1.80452720097472e-06,2.73642790092244e-05,2.56962297358854e-06
585.979,1.21708864333073e-06,2.44907340146894e-05,1.81787157174083e-06
586.194,1.56162732417785e-06,2.57192198485087e-05,1.40782535255117e-06
586.434,1.24117447532729e-06,2.48116069616917e-05,2.1732449617052e-06
586.694,1.23215069062779e-06,2.483198381977e-05,2.25525420554313e-06
586.934,1.32595392048047e-06,2.51463387698211e-05,2.09123571786727e-06
587.164,1.23215069062779e-06,2.48548122983146e-05,2.25525420554313e-06
587.394,1.32595392048047e-06,2.51688205564504e-05,2.09123571786727e-06
587.624,1.88613991313653e-06,2.74356717786455e-05,1.91354902288508e-06
587.854,1.75463347169948e-06,2.72601410631622e-05,2.56962297358854e-06
588.159,1.88613991313653e-06,2.74629578222152e-05,1.91354902288508e-06
588.359,1.75463347169948e-06,2.72858129785437e-05,2.56962297358854e-06
588.559,1.56295899428723e-06,2.63143479220527e-05,2.25525420554313e-06
588.749,1.45530544900887e-06,2.58175296292688e-05,2.15957675439888e-06
588.929,1.34669449161782e-06,2.53846365487718e-05,2.18691316901153e-06
589.206,1.32629380587634e-06,2.56479239167867e-05,2.78831429048969e-06
589.366,1.38619877853489e-06,2.57631143377614e-05,2.52861835166958e-06
589.526,1.72008590993229e-06,2.71921403352293e-05,2.55595476628222e-06
589.706,1.31076950675027e-06,2.54623084207918e-05,2.52861835166958e-06
589.916,1.28222709070323e-06,2.53219131116558e-05,2.47394552244429e-06
590.09,1.57817097964794e-06,2.6372889990575e-05,2.1080469769465e-06
590.35,1.26878772744011e-06,2.5309525082162e-05,2.51495014436325e-06
590.59,1.56485645578112e-06,2.66302237169771e-05,2.62429580281383e-06
590.84,1.67229768383869e-06,2.67062789133657e-05,1.92721723019141e-06
591.055,1.5108988220576e-06,2.60289720945917e-05,1.91354902288508e-06
591.205,1.58453374049947e-06,2.64539169607393e-05,2.10490392517359e-06
591.415,1.49763353902491e-06,2.60979467823899e-05,2.10490392517359e-06
591.565,1.53941896496555e-06,2.62827579043412e-05,2.10678626220155e-06
591.715,1.58084580132701e-06,2.75262970613386e-05,4.00478474075236e-06
591.835,1.78751442686301e-06,2.73344115958856e-05,2.09123571786727e-06
592.015,1.82249783392868e-06,2.73536436013462e-05,1.84520798635347e-06
592.09,1.71642349633721e-06,2.71523314257327e-05,2.27881905176164e-06
592.29,1.69157935893379e-06,2.72432683562642e-05,2.61062759550751e-06
592.49,2.10237751367871e-06,2.85519188998371e-05,1.83153977904715e-06
592.69,1.54238965874641e-06,2.70161455056858e-05,3.29403796082361e-06
592.89,1.49046583312334e-06,2.61567473779792e-05,2.13224033978624e-06
593.073,1.42829637152538e-06,2.63011710475222e-05,2.84298711971498e-06
593.223,1.11823319328142e-06,2.50088364780609e-05,2.86097086283248e-06
593.403,1.86256580067021e-06,2.79613730601616e-05,2.50128193705693e-06
593.603,1.30854735821635e-06,2.55844038443733e-05,2.419272693219e-06
593.803,1.72442170809611e-06,2.70612699352371e-05,1.89988081557876e-06
594.003,1.30854735821635e-06,2.56042437178791e-05,2.419272693219e-06
594.203,1.72442170809611e-06,2.70816566609978e-05,1.89988081557876e-06
594.403,1.39600742784937e-06,2.5833127090305e-05,2.13224033978624e-06
594.603,1.51259459804111e-06,2.65737749683427e-05,2.55595476628222e-06
594.952,1.39600742784937e-06,2.586051195571e-05,2.13224033978624e-06
595.152,1.51259459804111e-06,2.66015294221242e-05,2.55595476628222e-06
595.352,1.46103919349658e-06,2.63397524029129e-05,2.46027731513797e-06
595.622,1.30803533884976e-06,2.56978716528852e-05,2.44660910783164e-06
595.772,1.59169915256691e-06,2.64463702578299e-05,1.62651666945232e-06
595.957,2.91707359988751e-06,3.24601991041781e-05,2.32359524207474e-06
596.157,1.22211226988999e-06,2.52761594547744e-05,2.2962588274621e-06
596.357,1.33655026545131e-06,2.56174353104029e-05,2.02289468133566e-06
596.557,1.34831788922116e-06,2.55895958151623e-05,1.86677263739378e-06
596.757,1.28741629173937e-06,2.56286719860039e-05,2.37826807130003e-06
596.928,1.20536796704052e-06,2.59112145277625e-05,3.48539286311212e-06
597.138,1.33574337016418e-06,2.58525435488518e-05,2.37826807130003e-06
597.358,1.65421970195856e-06,2.71183542525343e-05,2.2078751631144e-06
597.578,1.50843902935502e-06,2.68605240535358e-05,2.82931891240866e-06
597.798,1.46135933421816e-06,2.61759406647542e-05,1.94677717899637e-06
598.018,1.48783278062429e-06,2.63743572964765e-05,2.08011808166735e-06
598.237,1.61771545417446e-06,2.69896707871613e-05,2.17345671353704e-06
598.477,1.40031287570556e-06,2.68175033602188e-05,3.48539286311212e-06
598.657,1.87153228468085e-06,2.83203537824954e-05,2.58329118089486e-06
598.837,1.84683501264392e-06,2.83637624107432e-05,2.82931891240866e-06
599.017,1.53038707009708e-06,2.70373019121671e-05,2.84298711971498e-06
599.216,1.2447016988731e-06,2.58185914908675e-05,2.81495215311005e-06
599.416,1.5323957780582e-06,2.68335250337296e-05,2.42780121792084e-06
599.676,1.84418387765499e-06,2.78829504048216e-05,1.91354902288508e-06
599.836,1.91378621953943e-06,2.83815056755075e-05,2.25804262722923e-06
599.986,1.98593000516611e-06,2.88604722420245e-05,2.54929061010352e-06
600.255,1.57638655664165e-06,2.61982918522423e-05,8.88433474910932e-07
600.745,1.25875734205166e-06,2.51348811008093e-05,1.35315252332588e-06
601.235,6.54271412118984e-07,2.30152768861669e-05,2.11181000197445e-06
601.435,1.21807448269291e-06,2.57708721927424e-05,2.72445209150142e-06
601.635,7.15463416307211e-07,2.36465339892678e-05,2.73364146126441e-06
601.835,1.24584249546414e-06,2.57207962667251e-05,2.38879643471639e-06
602.035,9.67149322630838e-07,2.45276724656546e-05,2.35946182269484e-06
602.232,4.60067936538358e-06,4.06066637948551e-05,3.40338361927419e-06
602.402,1.99671898834064e-06,2.9090132224158e-05,2.63701238259104e-06
602.602,1.58848059839969e-06,2.76265987172285e-05,3.10664823851296e-06
602.802,1.53411154777783e-06,2.71256549285227e-05,2.61062759550751e-06
602.942,1.55302902788602e-06,2.68593631393607e-05,1.9828816876903e-06
603.148,1.47497382533641e-06,2.65879563056511e-05,2.07203903759907e-06
603.228,1.09543705420787e-06,2.57026212991158e-05,3.36237899735522e-06
603.278,1.35236997470681e-06,2.60597422506799e-05,2.0502310959483e-06
603.528,1.28605425132435e-06,2.59986188338128e-05,2.419272693219e-06
603.818,8.84679549769348e-07,2.50661533439338e-05,3.77242521654488e-06
603.918,1.60904483081993e-06,2.73974809802767e-05,2.419272693219e-06
604.135,1.26780739842744e-06,2.58910495285645e-05,2.30992703476842e-06
604.335,9.96520996944609e-07,2.5240119925431e-05,3.18816461230361e-06
604.535,1.20951988500429e-06,2.53695999856543e-05,1.79053515712819e-06
604.735,9.3954901526811e-07,2.41885358478042e-05,1.72219412059658e-06
604.885,1.01649889567901e-06,2.54991103577945e-05,3.44438824119315e-06
605.105,1.5023603743401e-06,2.6916973188436e-05,2.26158576143063e-06
605.305,1.14957589111893e-06,2.56336525660153e-05,2.63842270047669e-06
605.555,9.44088474930908e-07,2.51481229085913e-05,3.30888782331538e-06
605.805,1.11699736402033e-06,2.62262456531809e-05,3.88457958423829e-06
605.955,1.11234203853724e-06,2.59418507929564e-05,3.40338361927419e-06
606.106,1.02108531796553e-06,2.47079278147437e-05,1.89988081557876e-06
606.306,1.16689788959326e-06,2.56062088321717e-05,2.36735960285448e-06
606.476,1.10272690252707e-06,2.54470114905631e-05,2.55577807237751e-06
606.646,1.52190400724483e-06,2.73795211999542e-05,2.78650607847009e-06
606.776,1.34473017202342e-06,2.62297083283401e-05,2.08321661591997e-06
606.936,1.57478714403181e-06,2.73654293564609e-05,2.33576848221589e-06
607.101,1.53920778870599e-06,2.75368333854394e-05,2.89171579273968e-06
607.301,1.13927078369538e-06,2.59241954095982e-05,3.04856024358417e-06
607.481,1.16166532923847e-06,2.57616171671898e-05,2.57665077708515e-06
607.701,2.19780688382765e-06,2.99757873508449e-05,2.16429534580252e-06
607.851,1.93850409346779e-06,2.86614296588561e-05,1.79053515712819e-06
608.034,2.12891987099634e-06,3.11925316762613e-05,4.79754076451903e-06
608.194,1.51750065040863e-06,2.59300200752602e-05,1.23013865756898e-07
608.394,2.23076799633607e-06,2.90817149695157e-05,2.73364146126441e-07
608.594,1.8274359479211e-06,2.720876860544e-05,0
608.754,2.46766651349419e-06,3.0620699815955e-05,1.16179762103737e-06
608.974,1.19906129557353e-06,2.60028521904631e-05,2.58624093870758e-06
609.174,1.64069648861111e-06,2.77265045951515e-05,2.26892241284946e-06
609.364,1.03798340722559e-06,2.53068996376019e-05,2.5422865589759e-06
609.574,1.70839020777841e-06,2.81853311414966e-05,2.52861835166958e-06
609.724,1.14151153448717e-06,2.60796879140087e-05,3.08901485122878e-06
609.883,1.41963019697756e-06,2.66908851706297e-05,2.0502310959483e-06
610.023,1.38511405226564e-06,2.59907760150088e-05,1.06612016989312e-06
610.163,1.16876793939118e-06,2.61335623039056e-05,2.93866457085924e-06
610.383,1.47734116192669e-06,2.70109698457524e-05,2.13224033978624e-06
610.583,1.36102190896525e-06,2.71560745367563e-05,3.2477098738582e-06
610.803,1.4117587135599e-06,2.67200113857619e-05,2.07756751056095e-06
610.918,1.41790953979138e-06,2.70943506862386e-05,2.67896863203912e-06
611.118,1.59103918735997e-06,2.79413200074862e-05,2.84235466674188e-06
611.318,1.77675337391212e-06,2.91384999889656e-05,3.52579471412856e-06
611.518,1.54021963962309e-06,2.77209022367498e-05,2.80173751163512e-06
611.718,1.16018019681839e-06,2.66011150106545e-05,3.68572476236144e-06
611.876,1.55389763756073e-06,2.81797960441744e-05,3.4717246558058e-06
612.076,1.39779910084717e-06,2.76677494557398e-05,3.73254731616506e-06
612.276,1.19875414669208e-06,2.67983662680754e-05,3.69041597270695e-06
612.486,1.59133654902367e-06,2.80261040370878e-05,2.86238118071813e-06
612.666,1.87817324691903e-06,2.9242810121969e-05,2.81565070510234e-06
612.873,1.4248027702405e-06,2.66105162071402e-05,1.59918025483968e-06
613.023,1.51866854512304e-06,2.6843046108689e-05,1.28481148679427e-06
613.223,1.72048431787191e-06,2.79166480134795e-05,1.62651666945232e-06
613.333,1.3744131772845e-06,2.61992752096021e-05,1.21647045026266e-06
613.473,1.56455630204817e-06,2.7515693678036e-05,2.07756751056095e-06
613.623,1.77017910631735e-06,2.81828676210423e-05,1.68118949867761e-06
613.763,1.60105576506744e-06,2.72672972504216e-05,1.33948431601956e-06
613.87,1.37233562173158e-06,2.75191827853987e-05,3.49906107041844e-06
614,1.29584247986987e-06,2.66190004813117e-05,2.48610836882633e-06
614.09,1.34791090627447e-06,2.63189973548459e-05,1.55817563292071e-06
614.25,1.69394826260851e-06,2.77324818831874e-05,1.40782535255117e-06
614.43,1.43914570180468e-06,2.68785048723264e-05,1.81787157174083e-06
614.57,1.81712188882518e-06,2.8171730218903e-05,1.21647045026266e-06
614.86,1.36248369539803e-06,2.66494505988659e-05,1.95455364480405e-06
615.06,1.22081417332023e-06,2.63303730091478e-05,2.44660910783164e-06
615.26,2.05375554312296e-06,2.92148361366659e-05,1.18913403565002e-06
615.46,1.87699516255133e-06,2.8019058032462e-05,4.10046219189661e-07
615.66,1.93586743351255e-06,2.96818910311128e-05,2.85786816348405e-06
615.85,1.29370281265421e-06,2.723642096019e-05,3.40789213888811e-06
616.05,1.46548619452266e-06,2.75019683849032e-05,2.55595476628222e-06
616.15,1.43266086013178e-06,2.74048559665061e-05,2.62429580281383e-06
616.34,1.31522998219507e-06,2.6861575722567e-05,2.5422865589759e-06
616.55,8.44589134671247e-07,2.51883948362094e-05,3.14980396581389e-06
616.7,1.09657149603576e-06,2.60273260264328e-05,2.70019462386822e-06
616.841,8.2583982960716e-07,2.46468322315851e-05,2.31715228612529e-06
617.081,9.19233577243048e-07,2.53458290573454e-05,2.81217386398894e-06
617.321,1.20566787753771e-06,2.66111893396138e-05,2.83868784023919e-06
617.561,6.8055947653224e-07,2.4460447799174e-05,3.02287535610527e-06
617.805,1.11700352246546e-06,2.74045308528457e-05,4.84923701802386e-06
617.92,1.18753066315309e-06,2.72039355632354e-05,3.95481341494373e-06
618.14,5.71911630683383e-07,2.39106864500401e-05,2.83022593292528e-06
