depth [m],temp [K]
259.21,-30.045
259.33,-30.045
259.45,-30.045
259.57,-30.045
259.69,-30.045
259.81,-30.045
259.93,-30.045
260.05,-30.044
260.17,-30.044
260.29,-30.044
260.44,-30.044
260.56,-30.044
260.68,-30.044
260.8,-30.044
260.92,-30.044
261.04,-30.044
261.16,-30.044
261.28,-30.044
261.4,-30.044
261.52,-30.043
261.64,-30.043
261.76,-30.043
261.88,-30.043
262.01,-30.043
262.13,-30.043
262.25,-30.043
262.37,-30.043
262.49,-30.043
262.61,-30.043
262.73,-30.043
262.86,-30.042
262.98,-30.042
263.1,-30.042
263.22,-30.042
263.34,-30.042
263.46,-30.042
263.58,-30.042
263.7,-30.042
263.82,-30.042
263.97,-30.042
264.09,-30.042
264.21,-30.041
264.33,-30.041
264.45,-30.041
264.57,-30.041
264.69,-30.041
264.81,-30.041
264.93,-30.041
265.05,-30.041
265.18,-30.041
265.29,-30.041
265.41,-30.041
265.54,-30.04
265.66,-30.04
265.78,-30.04
265.9,-30.04
266.02,-30.04
266.14,-30.04
266.26,-30.04
266.38,-30.04
266.5,-30.04
266.62,-30.04
266.74,-30.04
266.86,-30.039
266.98,-30.039
267.1,-30.039
267.22,-30.039
267.34,-30.039
267.47,-30.039
267.59,-30.039
267.73,-30.039
267.85,-30.039
267.97,-30.039
268.1,-30.039
268.23,-30.038
268.34,-30.038
268.46,-30.038
268.59,-30.038
268.71,-30.038
268.83,-30.038
268.95,-30.038
269.07,-30.038
269.19,-30.038
269.31,-30.038
269.43,-30.038
269.55,-30.037
269.67,-30.037
269.79,-30.037
269.91,-30.037
270.03,-30.037
270.15,-30.037
270.27,-30.037
270.39,-30.037
270.52,-30.037
270.64,-30.037
270.76,-30.037
270.88,-30.036
271,-30.036
271.12,-30.036
271.24,-30.036
271.39,-30.036
271.51,-30.036
271.63,-30.036
271.75,-30.036
271.87,-30.036
271.99,-30.036
272.11,-30.036
272.23,-30.035
272.35,-30.035
272.47,-30.035
272.59,-30.035
272.71,-30.035
272.83,-30.035
272.95,-30.035
273.07,-30.035
273.19,-30.035
273.33,-30.035
273.45,-30.035
273.56,-30.034
273.69,-30.034
273.81,-30.034
273.93,-30.034
274.05,-30.034
274.17,-30.034
274.29,-30.034
274.41,-30.034
274.53,-30.034
274.65,-30.034
274.78,-30.034
274.9,-30.033
275.04,-30.033
275.16,-30.033
275.28,-30.033
275.4,-30.033
275.52,-30.033
275.64,-30.033
275.76,-30.033
275.88,-30.033
276.01,-30.033
276.12,-30.032
276.24,-30.032
276.37,-30.032
276.49,-30.032
276.61,-30.032
276.73,-30.032
276.85,-30.032
276.97,-30.032
277.09,-30.032
277.21,-30.032
277.33,-30.032
277.45,-30.031
277.58,-30.031
277.7,-30.031
277.82,-30.031
277.94,-30.031
278.06,-30.031
278.18,-30.031
278.31,-30.031
278.43,-30.031
278.55,-30.031
278.67,-30.031
278.81,-30.03
278.94,-30.03
279.06,-30.03
279.18,-30.03
279.29,-30.03
279.42,-30.03
279.54,-30.03
279.66,-30.03
279.78,-30.03
279.9,-30.03
280.02,-30.029
280.14,-30.029
280.26,-30.029
280.38,-30.029
280.5,-30.029
280.63,-30.029
280.75,-30.029
280.87,-30.029
280.99,-30.029
281.11,-30.029
281.23,-30.029
281.35,-30.028
281.47,-30.028
281.59,-30.028
281.71,-30.028
281.83,-30.028
281.95,-30.028
282.07,-30.028
282.19,-30.028
282.31,-30.028
282.43,-30.028
282.58,-30.027
282.7,-30.027
282.82,-30.027
282.94,-30.027
283.06,-30.027
283.19,-30.027
283.31,-30.027
283.43,-30.027
283.55,-30.027
283.68,-30.027
283.8,-30.027
283.92,-30.026
284.04,-30.026
284.16,-30.026
284.28,-30.026
284.4,-30.026
284.52,-30.026
284.64,-30.026
284.76,-30.026
284.88,-30.026
285,-30.026
285.12,-30.025
285.24,-30.025
285.36,-30.025
285.48,-30.025
285.59,-30.025
285.71,-30.025
285.83,-30.025
285.95,-30.025
286.07,-30.025
286.21,-30.025
286.33,-30.024
286.45,-30.024
286.57,-30.024
286.68,-30.024
286.81,-30.024
286.92,-30.024
287.04,-30.024
287.16,-30.024
287.28,-30.024
287.4,-30.024
287.52,-30.024
287.64,-30.023
287.75,-30.023
287.88,-30.023
288,-30.023
288.12,-30.023
288.23,-30.023
288.35,-30.023
288.47,-30.023
288.59,-30.023
288.71,-30.023
288.83,-30.022
288.95,-30.022
289.07,-30.022
289.18,-30.022
289.3,-30.022
289.42,-30.022
289.54,-30.022
289.66,-30.022
289.8,-30.022
289.92,-30.022
290.04,-30.021
290.16,-30.021
290.28,-30.021
290.4,-30.021
290.51,-30.021
290.63,-30.021
290.75,-30.021
290.87,-30.021
290.99,-30.021
291.11,-30.021
291.22,-30.02
291.34,-30.02
291.46,-30.02
291.58,-30.02
291.7,-30.02
291.82,-30.02
291.94,-30.02
292.06,-30.02
292.17,-30.02
292.29,-30.02
292.41,-30.02
292.54,-30.019
292.66,-30.019
292.78,-30.019
292.89,-30.019
293.01,-30.019
293.13,-30.019
293.25,-30.019
293.37,-30.019
293.51,-30.019
293.63,-30.019
293.75,-30.018
293.87,-30.018
293.99,-30.018
294.11,-30.018
294.22,-30.018
294.34,-30.018
294.46,-30.018
294.58,-30.018
294.7,-30.018
294.82,-30.018
294.94,-30.017
295.05,-30.017
295.17,-30.017
295.29,-30.017
295.41,-30.017
295.53,-30.017
295.65,-30.017
295.77,-30.017
295.89,-30.017
296,-30.017
296.12,-30.016
296.24,-30.016
296.36,-30.016
296.48,-30.016
296.6,-30.016
296.72,-30.016
296.84,-30.016
296.95,-30.016
297.1,-30.016
297.22,-30.016
297.34,-30.015
297.46,-30.015
297.58,-30.015
297.7,-30.015
297.82,-30.015
297.93,-30.015
298.05,-30.015
298.17,-30.015
298.29,-30.015
298.41,-30.015
298.53,-30.014
298.64,-30.014
298.76,-30.014
298.88,-30.014
299,-30.014
299.12,-30.014
299.24,-30.014
299.35,-30.014
299.47,-30.014
299.59,-30.014
299.71,-30.013
299.83,-30.013
299.95,-30.013
300.07,-30.013
300.19,-30.013
300.3,-30.013
300.42,-30.013
300.54,-30.013
300.68,-30.013
300.8,-30.013
300.92,-30.012
301.04,-30.012
301.16,-30.012
301.28,-30.012
301.41,-30.012
301.52,-30.012
301.64,-30.012
301.76,-30.012
301.88,-30.012
302,-30.012
302.12,-30.012
302.23,-30.011
302.35,-30.011
302.47,-30.011
302.59,-30.011
302.71,-30.011
302.83,-30.011
302.95,-30.011
303.07,-30.011
303.19,-30.011
303.3,-30.011
303.42,-30.01
303.54,-30.01
303.66,-30.01
303.78,-30.01
303.89,-30.01
304.01,-30.01
304.13,-30.01
304.27,-30.01
304.39,-30.01
304.51,-30.01
304.63,-30.009
304.75,-30.009
304.87,-30.009
304.98,-30.009
305.1,-30.009
305.22,-30.009
305.34,-30.009
305.46,-30.009
305.58,-30.009
305.7,-30.009
305.82,-30.008
305.94,-30.008
306.06,-30.008
306.18,-30.008
306.3,-30.008
306.42,-30.008
306.54,-30.008
306.65,-30.008
306.77,-30.008
306.89,-30.008
307.01,-30.007
307.13,-30.007
307.25,-30.007
307.37,-30.007
307.48,-30.007
307.6,-30.007
307.72,-30.007
307.84,-30.007
307.96,-30.007
308.1,-30.007
308.22,-30.006
308.34,-30.006
308.46,-30.006
308.57,-30.006
308.69,-30.006
308.81,-30.006
308.93,-30.006
309.05,-30.006
309.17,-30.006
309.29,-30.006
309.41,-30.005
309.52,-30.005
309.64,-30.005
309.76,-30.005
309.88,-30.005
310.01,-30.005
310.13,-30.005
310.25,-30.005
310.36,-30.005
310.48,-30.005
310.6,-30.004
310.72,-30.004
310.84,-30.004
310.95,-30.004
311.07,-30.004
311.19,-30.004
311.31,-30.004
311.43,-30.004
311.55,-30.004
311.69,-30.004
311.81,-30.003
311.92,-30.003
312.05,-30.003
312.16,-30.003
312.28,-30.003
312.4,-30.003
312.52,-30.003
312.64,-30.003
312.76,-30.003
312.87,-30.003
313,-30.002
313.11,-30.002
313.23,-30.002
313.35,-30.002
313.47,-30.002
313.59,-30.002
313.71,-30.002
313.82,-30.002
313.94,-30.002
314.07,-30.001
314.19,-30.001
314.31,-30.001
314.42,-30.001
314.54,-30.001
314.66,-30.001
314.78,-30.001
314.9,-30.001
315.02,-30.001
315.14,-30.001
315.26,-30
315.4,-30
315.52,-30
315.64,-30
315.75,-30
315.87,-30
315.99,-30
316.11,-30
316.23,-30
316.35,-30
316.47,-29.999
316.59,-29.999
316.7,-29.999
316.82,-29.999
316.94,-29.999
317.06,-29.999
317.17,-29.999
317.29,-29.999
317.41,-29.999
317.53,-29.999
317.65,-29.998
317.77,-29.998
317.89,-29.998
318.01,-29.998
318.12,-29.998
318.25,-29.998
318.37,-29.998
318.49,-29.998
318.61,-29.998
318.73,-29.998
318.85,-29.997
318.97,-29.997
319.11,-29.997
319.23,-29.997
319.34,-29.997
319.46,-29.997
319.58,-29.997
319.7,-29.997
319.82,-29.997
319.94,-29.997
320.05,-29.996
320.17,-29.996
320.29,-29.996
320.41,-29.996
320.53,-29.996
320.65,-29.996
320.77,-29.996
320.89,-29.996
321,-29.996
321.12,-29.996
321.24,-29.995
321.36,-29.995
321.48,-29.995
321.59,-29.995
321.72,-29.995
321.83,-29.995
321.95,-29.995
322.07,-29.995
322.2,-29.995
322.32,-29.995
322.44,-29.994
322.56,-29.994
322.67,-29.994
322.82,-29.994
322.94,-29.994
323.06,-29.994
323.17,-29.994
323.29,-29.994
323.41,-29.994
323.53,-29.994
323.64,-29.993
323.76,-29.993
323.88,-29.993
324,-29.993
324.12,-29.993
324.24,-29.993
324.36,-29.993
324.47,-29.993
324.59,-29.993
324.72,-29.993
324.83,-29.992
324.95,-29.992
325.07,-29.992
325.19,-29.992
325.31,-29.992
325.42,-29.992
325.54,-29.992
325.66,-29.992
325.78,-29.992
325.9,-29.992
326.02,-29.991
326.15,-29.991
326.26,-29.991
326.38,-29.991
326.52,-29.991
326.64,-29.991
326.76,-29.991
326.88,-29.991
327,-29.991
327.12,-29.99
327.24,-29.99
327.35,-29.99
327.47,-29.99
327.59,-29.99
327.71,-29.99
327.83,-29.99
327.95,-29.99
328.07,-29.99
328.19,-29.99
328.3,-29.989
328.42,-29.989
328.54,-29.989
328.66,-29.989
328.78,-29.989
328.9,-29.989
329.02,-29.989
329.14,-29.989
329.25,-29.989
329.37,-29.989
329.49,-29.988
329.61,-29.988
329.73,-29.988
329.84,-29.988
329.97,-29.988
330.09,-29.988
330.21,-29.988
330.35,-29.988
330.47,-29.988
330.59,-29.988
330.71,-29.987
330.83,-29.987
330.94,-29.987
331.07,-29.987
331.18,-29.987
331.3,-29.987
331.42,-29.987
331.54,-29.987
331.66,-29.987
331.78,-29.987
331.9,-29.986
332.01,-29.986
332.13,-29.986
332.25,-29.986
332.37,-29.986
332.49,-29.986
332.6,-29.986
332.73,-29.986
332.84,-29.986
332.96,-29.985
333.08,-29.985
333.19,-29.985
333.31,-29.985
333.43,-29.985
333.55,-29.985
333.67,-29.985
333.8,-29.985
333.92,-29.985
334.06,-29.985
334.18,-29.984
334.3,-29.984
334.42,-29.984
334.53,-29.984
334.65,-29.984
334.77,-29.984
334.89,-29.984
335.01,-29.984
335.13,-29.984
335.25,-29.984
335.37,-29.983
335.48,-29.983
335.6,-29.983
335.72,-29.983
335.84,-29.983
335.96,-29.983
336.07,-29.983
336.19,-29.983
336.31,-29.983
336.43,-29.983
336.55,-29.982
336.67,-29.982
336.79,-29.982
336.9,-29.982
337.02,-29.982
337.14,-29.982
337.26,-29.982
337.38,-29.982
337.51,-29.982
337.63,-29.982
337.77,-29.981
337.89,-29.981
338.01,-29.981
338.12,-29.981
338.24,-29.981
338.37,-29.981
338.48,-29.981
338.6,-29.981
338.72,-29.981
338.83,-29.98
338.96,-29.98
339.07,-29.98
339.19,-29.98
339.31,-29.98
339.43,-29.98
339.55,-29.98
339.66,-29.98
339.78,-29.98
339.9,-29.98
340.02,-29.979
340.14,-29.979
340.26,-29.979
340.38,-29.979
340.5,-29.979
340.62,-29.979
340.73,-29.979
340.85,-29.979
340.97,-29.979
341.09,-29.979
341.22,-29.978
341.33,-29.978
341.48,-29.978
341.6,-29.978
341.72,-29.978
341.83,-29.978
341.95,-29.978
342.07,-29.978
342.19,-29.978
342.31,-29.978
342.42,-29.977
342.54,-29.977
342.66,-29.977
342.78,-29.977
342.9,-29.977
343.02,-29.977
343.14,-29.977
343.26,-29.977
343.37,-29.977
343.49,-29.977
343.61,-29.976
343.73,-29.976
343.85,-29.976
343.97,-29.976
344.08,-29.976
344.2,-29.976
344.32,-29.976
344.44,-29.976
344.56,-29.976
344.68,-29.976
344.81,-29.975
344.93,-29.975
345.04,-29.975
345.16,-29.975
345.31,-29.975
345.42,-29.975
345.54,-29.975
345.66,-29.975
345.78,-29.975
345.9,-29.974
346.02,-29.974
346.13,-29.974
346.25,-29.974
346.37,-29.974
346.49,-29.974
346.61,-29.974
346.73,-29.974
346.85,-29.974
346.97,-29.974
347.08,-29.973
347.21,-29.973
347.32,-29.973
347.44,-29.973
347.56,-29.973
347.68,-29.973
347.8,-29.973
347.92,-29.973
348.03,-29.973
348.15,-29.973
348.27,-29.972
348.4,-29.972
348.52,-29.972
348.63,-29.972
348.76,-29.972
348.87,-29.972
348.99,-29.972
349.13,-29.972
349.25,-29.972
349.37,-29.972
349.49,-29.971
349.61,-29.971
349.73,-29.971
349.84,-29.971
349.96,-29.971
350.08,-29.971
350.2,-29.971
350.32,-29.971
350.44,-29.971
350.56,-29.971
350.68,-29.97
350.79,-29.97
350.91,-29.97
351.03,-29.97
351.15,-29.97
351.27,-29.97
351.38,-29.97
351.5,-29.97
351.62,-29.97
351.74,-29.97
351.86,-29.969
351.99,-29.969
352.11,-29.969
352.22,-29.969
352.34,-29.969
352.46,-29.969
352.58,-29.969
352.7,-29.969
352.82,-29.969
352.96,-29.969
353.08,-29.968
353.2,-29.968
353.31,-29.968
353.44,-29.968
353.55,-29.968
353.68,-29.968
353.79,-29.968
353.91,-29.968
354.03,-29.968
354.15,-29.968
354.26,-29.967
354.38,-29.967
354.5,-29.967
354.62,-29.967
354.74,-29.967
354.86,-29.967
354.98,-29.967
355.09,-29.967
355.21,-29.967
355.33,-29.967
355.46,-29.966
355.58,-29.966
355.69,-29.966
355.81,-29.966
355.93,-29.966
356.05,-29.966
356.17,-29.966
356.29,-29.966
356.41,-29.966
356.53,-29.966
356.67,-29.965
356.79,-29.965
356.91,-29.965
357.03,-29.965
357.14,-29.965
357.26,-29.965
357.38,-29.965
357.5,-29.965
357.62,-29.965
357.74,-29.965
357.86,-29.964
357.97,-29.964
358.09,-29.964
358.21,-29.964
358.33,-29.964
358.45,-29.964
358.56,-29.964
358.68,-29.964
358.8,-29.964
358.93,-29.964
359.05,-29.963
359.17,-29.963
359.29,-29.963
359.41,-29.963
359.52,-29.963
359.64,-29.963
359.76,-29.963
359.88,-29.963
360,-29.963
360.12,-29.963
360.24,-29.962
360.36,-29.962
360.5,-29.962
360.62,-29.962
360.73,-29.962
360.85,-29.962
360.97,-29.962
361.09,-29.962
361.21,-29.962
361.33,-29.962
361.45,-29.961
361.56,-29.961
361.69,-29.961
361.8,-29.961
361.92,-29.961
362.04,-29.961
362.15,-29.961
362.28,-29.961
362.4,-29.961
362.52,-29.961
362.64,-29.96
362.76,-29.96
362.88,-29.96
363,-29.96
363.12,-29.96
363.24,-29.96
363.35,-29.96
363.47,-29.96
363.59,-29.96
363.71,-29.96
363.83,-29.959
363.94,-29.959
364.06,-29.959
364.21,-29.959
364.33,-29.959
364.44,-29.959
364.56,-29.959
364.68,-29.959
364.8,-29.959
364.92,-29.959
365.03,-29.958
365.15,-29.958
365.27,-29.958
365.39,-29.958
365.51,-29.958
365.64,-29.958
365.76,-29.958
365.88,-29.958
365.99,-29.958
366.11,-29.958
366.23,-29.958
366.35,-29.957
366.47,-29.957
366.59,-29.957
366.71,-29.957
366.82,-29.957
366.94,-29.957
367.06,-29.957
367.18,-29.957
367.3,-29.957
367.42,-29.957
367.53,-29.956
367.66,-29.956
367.77,-29.956
367.89,-29.956
368.03,-29.956
368.15,-29.956
368.27,-29.956
368.38,-29.956
368.5,-29.956
368.62,-29.956
368.74,-29.955
368.86,-29.955
368.99,-29.955
369.11,-29.955
369.23,-29.955
369.35,-29.955
369.47,-29.955
369.59,-29.955
369.71,-29.955
369.82,-29.955
369.94,-29.954
370.06,-29.954
370.17,-29.954
370.29,-29.954
370.41,-29.954
370.53,-29.954
370.65,-29.954
370.77,-29.954
370.89,-29.954
371.01,-29.954
371.12,-29.953
371.24,-29.953
371.36,-29.953
371.48,-29.953
371.6,-29.953
371.74,-29.953
371.86,-29.953
371.98,-29.953
372.1,-29.953
372.21,-29.953
372.34,-29.953
372.46,-29.952
372.58,-29.952
372.7,-29.952
372.82,-29.952
372.94,-29.952
373.05,-29.952
373.17,-29.952
373.29,-29.952
373.41,-29.952
373.53,-29.952
373.65,-29.951
373.77,-29.951
373.88,-29.951
374,-29.951
374.12,-29.951
374.24,-29.951
374.36,-29.951
374.47,-29.951
374.59,-29.951
374.71,-29.951
374.83,-29.95
374.95,-29.95
375.07,-29.95
375.19,-29.95
375.31,-29.95
375.42,-29.95
375.58,-29.95
375.7,-29.95
375.81,-29.95
375.93,-29.95
376.05,-29.949
376.18,-29.949
376.29,-29.949
376.41,-29.949
376.53,-29.949
376.64,-29.949
376.76,-29.949
376.88,-29.949
377,-29.949
377.12,-29.949
377.24,-29.949
377.35,-29.948
377.47,-29.948
377.59,-29.948
377.71,-29.948
377.83,-29.948
377.94,-29.948
378.07,-29.948
378.18,-29.948
378.3,-29.948
378.42,-29.948
378.54,-29.947
378.66,-29.947
378.79,-29.947
378.91,-29.947
379.02,-29.947
379.14,-29.947
379.26,-29.947
379.41,-29.947
379.52,-29.947
379.64,-29.947
379.76,-29.946
379.88,-29.946
380,-29.946
380.11,-29.946
380.23,-29.946
380.35,-29.946
380.47,-29.946
380.59,-29.946
380.71,-29.946
380.82,-29.946
380.95,-29.946
381.06,-29.945
381.18,-29.945
381.3,-29.945
381.42,-29.945
381.54,-29.945
381.65,-29.945
381.77,-29.945
381.9,-29.945
382.02,-29.945
382.14,-29.945
382.26,-29.944
382.38,-29.944
382.5,-29.944
382.62,-29.944
382.73,-29.944
382.85,-29.944
382.97,-29.944
383.11,-29.944
383.23,-29.944
383.35,-29.944
383.47,-29.943
383.59,-29.943
383.7,-29.943
383.82,-29.943
383.94,-29.943
384.06,-29.943
384.19,-29.943
384.29,-29.943
384.42,-29.943
384.53,-29.943
384.65,-29.943
384.77,-29.942
384.89,-29.942
385.01,-29.942
385.14,-29.942
385.26,-29.942
385.37,-29.942
385.49,-29.942
385.61,-29.942
385.73,-29.942
385.85,-29.942
385.96,-29.941
386.08,-29.941
386.2,-29.941
386.32,-29.941
386.44,-29.941
386.56,-29.941
386.68,-29.941
386.8,-29.941
386.91,-29.941
387.05,-29.941
387.17,-29.941
387.29,-29.94
387.42,-29.94
387.53,-29.94
387.65,-29.94
387.77,-29.94
387.89,-29.94
388,-29.94
388.12,-29.94
388.25,-29.94
388.37,-29.94
388.49,-29.939
388.61,-29.939
388.73,-29.939
388.84,-29.939
388.97,-29.939
389.08,-29.939
389.2,-29.939
389.32,-29.939
389.43,-29.939
389.56,-29.939
389.67,-29.939
389.79,-29.938
389.91,-29.938
390.03,-29.938
390.15,-29.938
390.27,-29.938
390.38,-29.938
390.5,-29.938
390.63,-29.938
390.76,-29.938
390.88,-29.938
391,-29.938
391.12,-29.937
391.25,-29.937
391.37,-29.937
391.48,-29.937
391.6,-29.937
391.72,-29.937
391.84,-29.937
391.96,-29.937
392.08,-29.937
392.2,-29.937
392.31,-29.936
392.43,-29.936
392.55,-29.936
392.67,-29.936
392.78,-29.936
392.91,-29.936
393.02,-29.936
393.14,-29.936
393.26,-29.936
393.38,-29.936
393.5,-29.936
393.62,-29.935
393.73,-29.935
393.86,-29.935
393.97,-29.935
394.09,-29.935
394.21,-29.935
394.34,-29.935
394.46,-29.935
394.6,-29.935
394.72,-29.935
394.84,-29.935
394.96,-29.934
395.07,-29.934
395.19,-29.934
395.31,-29.934
395.44,-29.934
395.55,-29.934
395.67,-29.934
395.78,-29.934
395.9,-29.934
396.02,-29.934
396.14,-29.933
396.26,-29.933
396.37,-29.933
396.49,-29.933
396.61,-29.933
396.73,-29.933
396.85,-29.933
396.97,-29.933
397.09,-29.933
397.2,-29.933
397.32,-29.933
397.45,-29.932
397.57,-29.932
397.69,-29.932
397.81,-29.932
397.93,-29.932
398.04,-29.932
398.16,-29.932
398.3,-29.932
398.42,-29.932
398.54,-29.932
398.67,-29.932
398.78,-29.931
398.9,-29.931
399.01,-29.931
399.13,-29.931
399.25,-29.931
399.37,-29.931
399.49,-29.931
399.61,-29.931
399.73,-29.931
399.84,-29.931
399.96,-29.931
400.08,-29.93
400.2,-29.93
400.32,-29.93
400.44,-29.93
400.56,-29.93
400.68,-29.93
400.81,-29.93
400.92,-29.93
401.04,-29.93
401.16,-29.93
401.28,-29.93
401.4,-29.929
401.51,-29.929
401.63,-29.929
401.75,-29.929
401.87,-29.929
401.99,-29.929
402.11,-29.929
402.26,-29.929
402.38,-29.929
402.49,-29.929
402.61,-29.929
402.73,-29.928
402.85,-29.928
402.97,-29.928
403.08,-29.928
403.2,-29.928
403.33,-29.928
403.45,-29.928
403.57,-29.928
403.69,-29.928
403.81,-29.928
403.92,-29.928
404.04,-29.927
404.16,-29.927
404.28,-29.927
404.4,-29.927
404.52,-29.927
404.64,-29.927
404.75,-29.927
404.88,-29.927
404.99,-29.927
405.11,-29.927
405.23,-29.927
405.35,-29.926
405.46,-29.926
405.59,-29.926
405.7,-29.926
405.82,-29.926
405.94,-29.926
406.08,-29.926
406.2,-29.926
406.33,-29.926
406.45,-29.926
406.57,-29.926
406.69,-29.925
406.8,-29.925
406.92,-29.925
407.04,-29.925
407.15,-29.925
407.27,-29.925
407.4,-29.925
407.52,-29.925
407.63,-29.925
407.75,-29.925
407.87,-29.925
407.99,-29.924
408.11,-29.924
408.23,-29.924
408.35,-29.924
408.46,-29.924
408.58,-29.924
408.69,-29.924
408.82,-29.924
408.93,-29.924
409.05,-29.924
409.17,-29.924
409.3,-29.923
409.42,-29.923
409.54,-29.923
409.66,-29.923
409.78,-29.923
409.9,-29.923
410.04,-29.923
410.16,-29.923
410.27,-29.923
410.39,-29.923
410.51,-29.923
410.63,-29.922
410.75,-29.922
410.86,-29.922
410.99,-29.922
411.1,-29.922
411.22,-29.922
411.34,-29.922
411.46,-29.922
411.58,-29.922
411.7,-29.922
411.81,-29.922
411.93,-29.922
412.05,-29.921
412.17,-29.921
412.29,-29.921
412.42,-29.921
412.53,-29.921
412.65,-29.921
412.77,-29.921
412.89,-29.921
413.01,-29.921
413.13,-29.921
413.25,-29.921
413.37,-29.92
413.48,-29.92
413.6,-29.92
413.72,-29.92
413.84,-29.92
413.96,-29.92
414.09,-29.92
414.22,-29.92
414.34,-29.92
414.46,-29.92
414.58,-29.92
414.7,-29.919
414.81,-29.919
414.93,-29.919
