depth [m],acid [mol/L],conductivity [S/m],sscl [mol/L]
1232.9715,1.80577810703309e-06,8.61261548411812e-06,3.11276904510922e-07
1232.9954,1.40484401673742e-06,7.76344745650203e-06,6.15858397356104e-07
1233.0193,1.67456542261549e-06,8.38599849271016e-06,5.70409586725051e-07
1233.0432,1.00424936144502e-06,7.00613847889699e-06,1.20362305516664e-06
1233.0671,1.20322846142575e-06,7.30297200921506e-06,6.66363151138194e-07
1233.091,9.17488283371446e-07,6.61360960451669e-06,6.22650953209296e-07
1233.1149,1.38615619310478e-06,7.6803980502061e-06,4.96946760990004e-07
1233.1388,1.17583193683149e-06,7.21440764872834e-06,5.92985438486541e-07
1233.1627,7.15140817807541e-07,6.09430362394798e-06,4.94968707419835e-07
1233.1866,7.40048944966258e-07,6.1870155706363e-06,6.00009100365321e-07
1233.2105,1.34221618356863e-07,4.72998934769061e-06,5.20610892465718e-07
1233.2344,7.29100742524266e-07,6.28049038220101e-06,9.70237609103842e-07
1233.2583,8.37802438167656e-07,6.45399146018352e-06,7.11709663153366e-07
1233.2822,7.45955488349935e-07,6.25717050932395e-06,7.74351367263924e-07
1233.3061,7.13787261896416e-07,6.0781633771466e-06,4.54819406055215e-07
1233.33,8.19666003177342e-07,6.42946946184822e-06,7.68574285261129e-07
1233.3539,2.62103041210445e-07,5.04072553406598e-06,5.47232483979695e-07
1233.3778,6.25960590533719e-07,5.74818242548207e-06,7.49008952786317e-08
1233.4017,8.76436606873713e-07,6.33116964421739e-06,4.75061721188889e-08
1233.4256,9.7844681927309e-07,6.62113331140127e-06,1.99318858945361e-07
1233.4495,8.56570098132297e-07,6.375201997382e-06,3.29722943296754e-07
1233.4734,6.18284120548695e-07,5.7751194361877e-06,2.14732919166823e-07
1233.4978,1.4728020626878e-06,7.91844316879912e-06,6.00314807820733e-07
1233.5238,6.15269607891268e-07,6.20793564023495e-06,1.5795217410208e-06
1233.5481,2.74815330808593e-07,5.22833261106398e-06,1.03605251180425e-06
1233.5724,8.8703459731421e-07,6.55948938040507e-06,6.78123492677033e-07
1233.5967,1.1324185567541e-06,7.04900968753213e-06,3.98097472280215e-07
1233.621,7.53572721198414e-07,6.12398021351903e-06,3.05332032287767e-07
1233.6453,7.93697156323579e-07,6.22912505638163e-06,3.37408792790851e-07
1233.6696,5.68507244515681e-07,5.77622758577662e-06,5.8302771073234e-07
1233.6939,1.10295487899704e-06,7.15288085200746e-06,9.36293465695712e-07
1233.7182,0,4.31065758796621e-06,2.03574172872569e-07
1233.7425,1.07407608426423e-06,6.87628758310504e-06,2.89916388345284e-07
1233.7668,8.73235325432805e-07,6.37289628973486e-06,2.00416495466153e-07
1233.7911,1.05296559198226e-06,6.85708423015189e-06,3.85080036304327e-07
1233.8154,1.00513383476361e-06,7.10169620950867e-06,1.49452086672577e-06
1233.8397,9.66022100263133e-08,4.88381115396915e-06,1.27354526117184e-06
1233.864,0,4.40292286213774e-06,4.89801737562043e-07
1233.8883,5.86312194422563e-07,5.70097931737847e-06,2.19083090651512e-07
1233.9126,9.44376702161525e-07,6.51126367460854e-06,1.08207482120596e-07
1233.9369,1.22089192429698e-06,7.33635157086164e-06,6.40999847807675e-07
1233.9612,4.91057442763896e-07,5.70635940680411e-06,9.33976429813944e-07
1233.9855,4.0397729897909e-07,5.51489352989918e-06,9.78290797930085e-07
1234.0098,1.84114643176024e-08,4.70925816370186e-06,1.30530384984923e-06
1234.0341,1.51991195444969e-07,4.78542504313484e-06,5.62808568200183e-07
1234.0584,9.07055982737962e-07,6.50836177819651e-06,3.73691786165288e-07
1234.0827,1.0266471133919e-06,6.85290498400698e-06,5.66378883012154e-07
1234.107,8.56944064466033e-07,6.44091718604085e-06,5.32431300132976e-07
1234.1313,1.18512485394231e-06,7.14000372169832e-06,2.95723998253294e-07
1234.1556,1.02003249377335e-06,6.97793577592265e-06,1.00303408098807e-06
1234.1799,7.38354444987759e-07,6.42183823260622e-06,1.34248438179534e-06
1234.2042,1.43713305454618e-07,4.89738170357205e-06,9.71724055069328e-07
1234.2285,7.49316894386564e-07,6.14042137910137e-06,3.89080664322545e-07
1234.2528,9.05057906335582e-07,6.44152140220541e-06,1.81639205816518e-07
1234.2771,1.12988748792295e-06,6.95469354716131e-06,1.25709675882872e-07
1234.3014,1.55055306282801e-06,8.24029916059541e-06,1.03068564058838e-06
1234.3257,7.15590445516316e-07,6.25614934612744e-06,9.9531750948554e-07
1234.35,4.8990019738873e-07,5.61167933323533e-06,6.50224957434536e-07
1234.3743,3.89943060092736e-07,5.25923395123545e-06,2.89488993583423e-07
1234.3986,7.73929891182812e-07,6.13215369266031e-06,1.83022255919855e-07
1234.4229,8.58422706441705e-07,6.46553279687244e-06,5.97959090640733e-07
1234.4472,6.2826747034787e-07,5.8034058066693e-06,2.30816222000892e-07
1234.4732,1.558927626104e-06,8.10560238582069e-06,5.51426272464312e-07
1234.5016,1.85845104861773e-07,4.99257539578378e-06,9.58228066424797e-07
1234.53,6.66259962155492e-07,6.04198622002925e-06,6.92495039418125e-07
1234.5584,0,4.33891852116132e-06,2.92576373610586e-07
1234.5868,0,4.50104441938606e-06,7.95546031605208e-07
1234.6138,1.43505028487247e-07,4.82301529544687e-06,7.42540809040879e-07
1234.6408,6.49032020163618e-07,5.91074635269654e-06,4.1162234259279e-07
1234.6678,1.67295746258294e-06,8.23442617970417e-06,1.15261460716832e-07
1234.6948,2.04617868855822e-06,9.32734345864149e-06,7.70212003816171e-07
1234.7203,5.78369087690569e-07,5.88561115250766e-06,8.51592123945929e-07
1234.7446,4.75166649620055e-08,4.56633852475635e-06,6.49821176622065e-07
1234.7689,6.59921086129572e-07,5.90256036272376e-06,3.06411548969846e-07
1234.7932,9.98278103887343e-07,6.83944637322362e-06,7.32848982148027e-07
1234.8175,1.16392347016951e-06,7.16132021288486e-06,5.17257670952716e-07
1234.8418,2.32681491028149e-06,9.91715055264399e-06,5.42976611936321e-07
1234.8661,8.9446735629712e-07,7.00660941179337e-06,2.01236133433864e-06
1234.8904,7.46606261497108e-07,6.28320907944952e-06,8.51925152638067e-07
1234.9147,6.59017089499683e-07,5.88318982166537e-06,2.5316695218591e-07
1234.939,9.24898001953311e-07,6.56794977948883e-06,4.29063111393316e-07
1234.9633,3.94313002841202e-07,5.38500119581259e-06,6.48553229675075e-07
1234.9876,7.57317187667461e-07,6.12334714037039e-06,2.78825781164314e-07
1235.0119,1.48454796682395e-06,7.91877935397542e-06,5.18794840851536e-07
1235.0362,1.65330928443775e-06,8.37140261938539e-06,6.86048141172424e-07
1235.0605,3.81462032660292e-07,5.38460028374348e-06,7.42039551274188e-07
1235.0848,9.15348908921709e-07,6.60994024576388e-06,6.30306989252856e-07
1235.1091,6.11718369887245e-07,5.85342294770764e-06,5.0880323650921e-07
1235.1334,4.81038965104792e-07,5.47594755013818e-06,2.95559241805376e-07
1235.1577,9.87713291087196e-07,6.67723402137294e-06,3.08664930888413e-07
1235.182,1.04090960045842e-06,6.78866297348277e-06,2.6444886444549e-07
1235.2063,2.00360535068733e-06,9.23973211267586e-06,8.12394291526034e-07
1235.2306,1.68166884064579e-07,5.12243478600709e-06,1.49209810241792e-06
1235.2549,4.23642099357523e-07,5.64410204014056e-06,1.23795991207995e-06
1235.2792,2.86527580769798e-07,4.98379029608245e-06,1.94396888251438e-07
1235.3035,6.92254822467165e-07,5.95410575632433e-06,2.30849357984969e-07
1235.3278,7.48252614813033e-07,6.14263177602193e-06,4.05289165907142e-07
1235.3521,8.36896001482853e-07,6.28562652606817e-06,1.99183833945468e-07
1235.3764,1.19025627052413e-06,7.14030909159029e-06,2.60730933642379e-07
1235.4007,9.94715718482647e-07,6.75940212548525e-06,5.12261298128026e-07
1235.425,6.34286511383561e-07,5.94028395069482e-06,6.12865205111954e-07
1235.4493,1.37167318632984e-06,7.6636909747443e-06,5.54746439584684e-07
1235.4736,0,4.57278259348758e-06,1.01945975150918e-06
1235.4991,8.78223996541638e-07,6.41688281710723e-06,3.03473838924348e-07
1235.5253,1.02344772158784e-06,6.69514050863846e-06,1.02292009867351e-07
1235.5504,9.26226312046246e-07,6.45526513100979e-06,7.07048546904319e-08
1235.5755,8.6335798173841e-07,6.37628675320093e-06,2.86491583481343e-07
1235.6006,9.89936164459294e-07,6.78564195495312e-06,6.28702488617121e-07
1235.6257,8.32999230209834e-07,6.50596426689692e-06,9.1133457696997e-07
1235.6508,2.31623381089149e-07,5.07476615802041e-06,8.79083477512666e-07
1235.6759,4.54320089013919e-07,5.42671481762989e-06,3.38661464333938e-07
1235.701,1.01841121788812e-06,6.73258281052053e-06,2.55371771311453e-07
1235.7261,1.26033193625567e-06,7.32286467298439e-06,3.13459417805945e-07
1235.7512,1.25194395490089e-06,7.3228768696409e-06,3.74979665698502e-07
1235.7763,1.42854319360653e-06,7.75687791486025e-06,4.27007786182528e-07
1235.8014,1.20442820813049e-06,7.27579224917623e-06,5.77207297006671e-07
1235.8265,1.06871674351951e-06,6.91683893391182e-06,4.58723475694703e-07
1235.8516,1.01941143037803e-06,6.79845890868763e-06,4.53259133650223e-07
1235.8767,9.93072315639619e-07,6.78276328456914e-06,5.98032603125591e-07
1235.9018,1.0780347614793e-06,6.93206152885258e-06,4.38862006112928e-07
1235.9269,1.25615930609538e-06,7.3975218023804e-06,5.77367247521347e-07
1235.952,1.05583792851917e-06,6.81453596682939e-06,2.36929041091712e-07
1235.9771,1.64449064892226e-06,8.30576826590198e-06,5.48873023344363e-07
1236.0022,1.64403381448912e-06,8.26303785864466e-06,4.19647382377687e-07
1236.0273,1.6054297174282e-06,8.24087310653954e-06,6.33840246193002e-07
1236.0524,9.05453004419485e-07,6.70349189385986e-06,9.94699374543844e-07
1236.0775,1.5949908517147e-06,8.35766780527118e-06,1.07271903996504e-06
1236.1026,4.60722771167286e-07,5.5962894936753e-06,8.19311556070721e-07
1236.1277,6.89209999433729e-07,5.94893418726968e-06,2.38649610098021e-07
1236.1528,1.35590589599371e-06,7.5128094410743e-06,2.03932115629365e-07
1236.1779,1.50541135674852e-06,7.86131587303621e-06,1.8935205763676e-07
1236.203,1.30166215419241e-06,7.43734150165977e-06,3.67383605817829e-07
1236.2281,1.01567996275618e-06,6.79801034870993e-06,4.80007280292258e-07
1236.2532,7.42199973170545e-07,6.14362945191244e-06,4.54299315253551e-07
1236.2783,5.43955373844046e-07,5.70553315726277e-06,5.48168903616914e-07
1236.3034,7.38992449884554e-07,6.07162201700499e-06,2.54401618254605e-07
1236.3285,8.39904785196299e-07,6.3449218079802e-06,3.62665818146541e-07
1236.3536,7.71174651085577e-07,6.31689397087891e-06,7.79486088994001e-07
1236.3787,9.61432078548815e-08,4.9411178462036e-06,1.45889255677793e-06
1236.4038,2.08091944728399e-07,4.92642769162328e-06,5.9275262399417e-07
1236.4289,1.9776509474723e-07,4.81465793692712e-06,3.21672774853005e-07
1236.454,3.83652544706717e-07,5.19771395030423e-06,1.47612295651579e-07
1236.4791,5.16599897196775e-07,5.51920912991541e-06,1.70595636276479e-07
1236.5053,8.93416024132044e-07,6.46146704726916e-06,3.32028698144983e-07
1236.5291,9.42413644818189e-07,6.62721633762845e-06,4.87134623432917e-07
1236.5519,9.86101025069283e-07,6.69358308951255e-06,3.72822143626855e-07
1236.5747,1.03061855255371e-06,6.97780550594021e-06,9.28337649090281e-07
1236.5975,2.03173073233718e-08,4.50356415514759e-06,6.57140131745279e-07
1236.6203,6.34275719296602e-08,4.54240584334349e-06,4.61659316688224e-07
1236.6431,3.58851879296299e-06,1.35161908129124e-05,2.46523039988761e-06
1236.6659,0,4.52127356241884e-06,8.61006785190187e-07
1236.6887,4.25549655767349e-07,5.51355300817868e-06,8.20427843550797e-07
1236.7115,8.83608716912947e-07,6.45422475157931e-06,3.8162726387805e-07
1236.7343,0,4.48736296531502e-06,7.56258950027228e-07
1236.7571,1.29373873502415e-06,7.52073108928237e-06,6.85163635825392e-07
1236.7799,0,4.5810591647503e-06,1.0475812860454e-06
1236.8027,2.47400029738582e-07,4.97496848590328e-06,4.56640842495639e-07
1236.8255,5.11237013131952e-07,5.58977482831101e-06,4.30322306514366e-07
1236.8483,8.34153829990313e-07,6.33782402390792e-06,3.84371752533406e-07
1236.8711,2.15466670724701e-06,9.69345307519516e-06,1.11675393149227e-06
1236.8939,1.8159599309254e-08,4.82223584653133e-06,1.66304409138992e-06
1236.9167,0,4.46307664311598e-06,6.81791438536584e-07
1236.9395,9.75334161614985e-08,4.57669163913478e-06,3.19403514439912e-07
1236.9623,7.16842387272026e-07,5.98674004963445e-06,1.54936495861244e-07
1236.9851,9.86482392216227e-07,6.6705864197282e-06,3.00292641398157e-07
1237.0079,1.20653570291245e-06,7.20533438281584e-06,3.46503231937445e-07
1237.0307,4.75811505116792e-07,5.58936792978591e-06,6.88721466891575e-07
1237.0545,5.22504836339168e-07,5.97582805397688e-06,1.54553399688375e-06
1237.0755,0,4.69715652348189e-06,1.40806814765006e-06
1237.0965,6.54414728519008e-07,5.90571972124994e-06,3.61137552861391e-07
1237.1196,4.5817437251942e-07,5.40195404650436e-06,2.36511292056729e-07
1237.1424,8.08403207226111e-07,6.22077841379957e-06,2.09962539476692e-07
1237.1652,1.0356213557424e-06,6.77113849118018e-06,2.52095863406375e-07
1237.188,5.34361270899811e-07,5.61736190080281e-06,3.46420348512809e-07
1237.2108,6.25198488263705e-07,5.8844937338719e-06,5.0942894022994e-07
1237.2336,2.99817303422277e-07,5.26364387216076e-06,9.68102579294235e-07
1237.2564,0,4.4397731120255e-06,6.09487864881879e-07
1237.2792,5.27446326275221e-07,5.61122155416847e-06,3.78053884461755e-07
1237.302,7.88378715387063e-07,6.17782661636241e-06,2.23471915596903e-07
1237.3248,9.8960852972056e-07,6.70583110478119e-06,3.86731943015324e-07
1237.3476,1.10271853459334e-06,7.0502088956783e-06,6.26155678181467e-07
1237.3704,6.79270181620873e-07,6.16147069926501e-06,9.72467579648701e-07
1237.3932,5.22325330468988e-07,5.92194609974656e-06,1.37967087411432e-06
1237.416,0,4.88438122048652e-06,1.98896786697977e-06
1237.4388,3.61679300682487e-07,5.24853983771476e-06,4.67803848906296e-07
1237.4616,6.93626833907736e-07,6.01626921507295e-06,4.16721466789691e-07
1237.4844,1.18507006065693e-06,7.10793120967992e-06,2.01630341755497e-07
1237.5074,1.19689769555926e-06,7.32075902128205e-06,7.75274408581772e-07
1237.5313,1.10891075423823e-06,7.09042983156566e-06,7.05560983558089e-07
1237.5547,8.86630728673927e-07,6.47942357640602e-06,4.39066105564175e-07
1237.5781,1.06459136437966e-06,6.85521031982417e-06,3.00600306337649e-07
1237.6015,1.14007464087108e-06,7.27800015118555e-06,1.05910822492879e-06
1237.6249,3.86054249389452e-07,5.38547754164176e-06,7.14015418001595e-07
1237.6483,7.62244861213723e-07,6.1090988903629e-06,2.0178700247457e-07
1237.6717,1.19190513051367e-06,7.08719469908327e-06,8.71917834615736e-08
1237.6951,1.43181920841818e-06,7.81143475596931e-06,5.75761805221212e-07
1237.7185,5.99912247332857e-07,5.87202684058799e-06,6.56371546795869e-07
1237.7419,4.53335663323758e-07,5.44632634358801e-06,4.10265303872589e-07
1237.7653,8.3538297144547e-07,6.42750992970702e-06,6.54664296594628e-07
1237.7887,0,4.55700821819464e-06,9.74434197024613e-07
1237.8121,2.52334178207243e-07,5.00388435723752e-06,5.11602486783386e-07
1237.8355,3.10084581551463e-07,5.17974695952307e-06,6.33971879631284e-07
1237.8589,1.14061777680837e-06,7.18740499487969e-06,7.75715430681936e-07
1237.8823,5.98422755253421e-08,4.54900942996601e-06,5.11138086770572e-07
1237.9057,9.89256767172007e-07,6.81258022292567e-06,7.22150578021662e-07
1237.9291,6.61886608308216e-07,6.25855265339145e-06,1.40266278368421e-06
1237.9525,2.62184527069189e-07,5.26488056205346e-06,1.24922149410305e-06
1237.9759,2.0990096801115e-07,5.16508733801167e-06,1.32280966036691e-06
1237.9993,3.42984533692654e-07,5.14752528840847e-06,2.92845008624297e-07
1238.0227,5.74628870244992e-07,5.68042227207382e-06,2.48417831618797e-07
1238.0461,9.35383426018808e-07,6.53962821343e-06,2.70113845645693e-07
1238.0695,1.05010599979239e-06,6.83740534227717e-06,3.53166639381181e-07
1238.0929,8.50725221070364e-07,6.41158870825749e-06,4.93358343200653e-07
1238.1163,5.97965046311528e-07,5.87075526289431e-06,6.67934658897245e-07
1238.1397,1.48734471015952e-07,4.90540990682789e-06,9.65418550588899e-07
1238.1631,4.75912986936574e-07,5.93983129254474e-06,1.77687855904646e-06
1238.1865,1.30383838071605e-07,4.92718244775626e-06,1.16748053815331e-06
1238.2099,1.92834402397583e-07,5.05418327845985e-06,1.10379032614375e-06
1238.2333,6.88965568172179e-07,6.07958619343167e-06,6.48882283316921e-07
1238.2567,1.30493815335257e-06,7.39360399995015e-06,2.11078409209815e-07
1238.2801,1.62331431311737e-06,8.39955532870699e-06,9.98720752669051e-07
1238.3035,3.04136425365332e-06,1.24688637945384e-05,3.23099240083515e-06
1238.3269,0,4.76977750284928e-06,1.63476861797593e-06
1238.3503,2.71355772395812e-07,5.04892925364439e-06,5.11943866330357e-07
1238.3737,7.1077108677952e-07,6.11319932021725e-06,5.93347580944275e-07
1238.3971,6.91782342308439e-07,5.99674167222743e-06,3.71185699617874e-07
1238.4205,1.18958073856913e-06,7.08256850175242e-06,9.15407474444668e-08
1238.4439,1.41841094040231e-06,7.69581340434062e-06,3.17044342020357e-07
1238.4673,2.65023983202964e-07,5.05115960032751e-06,5.65274806031613e-07
1238.4907,8.34768866537136e-07,6.30319005319116e-06,2.73975184886258e-07
1238.5146,3.67196864244574e-07,5.37069228696519e-06,8.07923510973788e-07
1238.54,4.41653437470991e-07,5.36146783393031e-06,2.3373645863374e-07
1238.5647,7.7983965288384e-07,6.21402369657762e-06,4.00432758642445e-07
1238.5894,7.11840919235636e-07,5.99077598764247e-06,2.06335204654464e-07
1238.6141,1.35402713096316e-06,7.60464711927557e-06,5.07078259615443e-07
1238.6388,5.82790586038934e-07,5.77173788400973e-06,4.7297291123556e-07
1238.6635,1.96174312894428e-06,9.21922305248108e-06,1.06295298503359e-06
1238.6882,0,4.62344003785766e-06,1.18199511304354e-06
1238.7129,3.47376981365295e-07,5.14765021414179e-06,2.62465982992508e-07
1238.7376,8.70677800503023e-07,6.33490838826541e-06,1.10760493971545e-07
1238.7623,1.13037032056745e-06,6.93813410294198e-06,7.90361771714461e-08
1238.787,1.06605138892195e-06,6.87750771183599e-06,3.62359988376678e-07
1238.8117,6.85153218107391e-07,6.04362043008583e-06,5.66768951113403e-07
1238.8364,5.79454758518489e-07,5.84432235059498e-06,7.23107908641689e-07
1238.8611,4.12352074777029e-07,5.33567336003947e-06,3.69634488147296e-07
1238.8858,9.35498435616824e-07,6.56214984284657e-06,3.40752382225087e-07
1238.9105,1.33813970745855e-06,7.47236756564028e-06,2.13818802497103e-07
1238.9352,1.55036041167032e-06,7.95088556320834e-06,1.43093739161653e-07
1238.9599,1.08281580189066e-06,6.98238609547044e-06,5.64909937816117e-07
1238.9846,6.82533490735975e-07,5.97583552213414e-06,3.7563984739523e-07
1239.0093,7.11550377317692e-07,6.15160895905746e-06,7.08363671866441e-07
1239.034,6.03986640006484e-07,5.80755855099405e-06,4.2921990596116e-07
1239.0587,5.88141941744592e-07,5.74938654856001e-06,3.64854788279305e-07
1239.0834,6.91094608256357e-07,5.96058118075918e-06,2.65555887395619e-07
1239.1081,1.00461736289072e-06,6.66202493841787e-06,1.44031290959328e-07
1239.1328,1.34173083645807e-06,7.61839952695717e-06,6.40622040016628e-07
1239.1575,2.85798911654599e-07,5.14275966055645e-06,6.98643719013402e-07
1239.1822,2.66691972201723e-07,4.9930648405903e-06,3.74202158670713e-07
1239.2069,4.8915492402804e-07,5.47911504490024e-06,2.51775664251352e-07
1239.2316,5.7140506540667e-07,5.64049932058789e-06,1.49663882051845e-07
1239.2563,5.98985189706616e-07,5.74979866291473e-06,2.8665509552437e-07
1239.281,5.26368892000062e-07,5.58876493489318e-06,3.19240796730226e-07
1239.3057,1.00136378875908e-06,6.64536435295272e-06,1.16182772682805e-07
1239.3304,1.01808893139573e-06,6.67946189511579e-06,9.93933374593972e-08
1239.3551,1.05658815176597e-06,6.79431678996556e-06,1.73588582110084e-07
1239.3798,6.56619591815811e-07,5.92563599324909e-06,4.09817536475937e-07
1239.4045,5.62744127591707e-07,5.77041802741208e-06,6.16307599971903e-07
1239.4292,5.6430804208649e-07,5.73511836610685e-06,4.95497663186786e-07
1239.4539,3.35001049146894e-07,5.22566938643053e-06,5.95653335792505e-07
1239.4786,5.98111954761226e-07,5.82554594167869e-06,5.28687263906802e-07
1239.5033,3.12362241871663e-07,5.14990559314858e-06,5.26851982085686e-07
1239.528,1.03023127646911e-06,6.73822901074478e-06,1.93781202115927e-07
1239.5527,1.07644530541809e-06,6.91293505846336e-06,3.97358418844805e-07
1239.578,2.97108084488982e-07,5.06941795349116e-06,3.8943986891636e-07
1239.6031,7.94685551937635e-07,6.20705952286912e-06,2.72619236183563e-07
1239.6275,4.33333442915073e-07,5.42644609974788e-06,4.9896901799096e-07
1239.6519,5.54804249041522e-07,5.62351998211825e-06,2.20145555381027e-07
1239.6763,9.03574539008186e-07,6.44099980197926e-06,2.00415077082357e-07
1239.7007,8.64320842469525e-07,6.36198019916068e-06,2.42934258732224e-07
1239.7251,1.08537432243937e-06,6.88537861157746e-06,2.46791145591668e-07
1239.7495,1.11422458665041e-06,6.98517403155702e-06,3.44994606716942e-07
1239.7739,6.88505236533132e-07,6.01067815680019e-06,4.41516130457502e-07
1239.7983,8.38841210387647e-07,6.31561332195839e-06,2.85815544291383e-07
1239.8227,1.21853441020489e-06,7.1750683506126e-06,1.69678415880461e-07
1239.8471,1.20186010237653e-06,7.19632729577976e-06,3.57864169925623e-07
1239.8715,9.94745335916577e-07,6.71578706202205e-06,3.84830428309773e-07
1239.8959,1.77229303307229e-06,8.67012134257361e-06,7.49968003259927e-07
1239.9203,0,4.48375007688935e-06,7.49975989084848e-07
1239.9447,1.01467719203429e-06,6.90536355735167e-06,8.26997405564818e-07
1239.9691,7.46192336306046e-07,6.15379084941146e-06,4.62767815003856e-07
1239.9935,1.24387204298819e-06,7.27319615780452e-06,2.88453925557174e-07
1240.0179,1.63220768655187e-06,8.2652628963436e-06,5.20468620599234e-07
1240.0423,1.30074245096538e-06,7.56993887090738e-06,7.92411082841383e-07
1240.0667,8.80689552553282e-07,6.58941434366629e-06,8.28691814089463e-07
1240.0918,6.47803523210418e-07,5.91553606920436e-06,4.44620278686666e-07
1240.1218,8.99176957242717e-07,6.42236037916664e-06,1.74809470119712e-07
1240.1454,1.38594689650843e-06,7.6043664324702e-06,2.74713746426256e-07
1240.169,6.88185219575004e-07,6.10076590194655e-06,7.23407198364982e-07
1240.1926,8.83811910611093e-07,6.64965137242033e-06,9.92723317676262e-07
1240.2162,1.44852506088953e-07,4.77629441185072e-06,5.96018670009328e-07
1240.2398,5.70734665520687e-07,5.66434277948259e-06,2.30054156933847e-07
1240.2634,4.99127621025302e-07,5.51791893426381e-06,3.0055756148313e-07
1240.287,9.01005890848729e-07,6.53710534621824e-06,5.17461490024527e-07
1240.3106,1.05946139739294e-06,6.91047135812638e-06,5.1459007169748e-07
1240.3342,6.88359177796211e-07,6.06224490105326e-06,6.02600115229044e-07
1240.3578,5.60380405042221e-07,5.76895884393052e-06,6.30575601704688e-07
1240.3814,8.95643045682272e-07,6.62882429039306e-06,8.41376894392022e-07
1240.405,1.63842626635603e-06,8.31137350559132e-06,6.17970819847136e-07
1240.4286,1.6086219127703e-06,8.25656751473066e-06,6.66364366983931e-07
1240.4522,8.20113295677974e-07,6.24963735242767e-06,2.18360731836162e-07
1240.4758,6.80631450954394e-07,5.94473462139405e-06,2.94603911876476e-07
1240.4994,5.7504785665123e-07,5.80740837582791e-06,6.42377093965878e-07
1240.523,1.36310451788706e-07,4.71247895580744e-06,4.60924573114557e-07
1240.5466,8.51434067686809e-07,6.33240615334744e-06,2.46355046392863e-07
1240.5719,NaN,4.32019664544607e-06,2.43418895845498e-07
1240.5966,7.6716138924565e-07,6.0976077283958e-06,1.36224266174103e-07
1240.6213,1.12764552467165e-06,6.94618268510062e-06,1.27279559319255e-07
1240.646,1.23908635689997e-07,4.6752988244372e-06,4.37510206871972e-07
1240.6707,3.64308769164119e-07,5.137952549e-06,1.11125134078269e-07
1240.6954,4.4482336966617e-07,5.36788595171039e-06,2.34492447363718e-07
1240.7201,6.77754538175443e-07,5.88805885541403e-06,1.4134359902304e-07
1240.7448,1.02838741805889e-06,6.74045166009764e-06,2.16400813645787e-07
1240.7695,1.09329281243932e-06,6.88543621677079e-06,1.90570395678977e-07
1240.7942,1.08406341071381e-06,6.99040668641739e-06,5.83958666719285e-07
1240.8189,3.56024112106712e-08,4.4637327448051e-06,4.28250008980255e-07
1240.8436,5.51762864848264e-07,5.98841059607743e-06,1.37623580757466e-06
1240.8683,1.73303751916196e-07,4.91487170778474e-06,8.18887866483955e-07
1240.893,2.6162909951984e-07,5.1959552021559e-06,1.04373091946019e-06
1240.9177,3.89870572313418e-07,5.25427120723546e-06,2.84718221469292e-07
1240.9424,9.1166729232203e-07,6.50199491624571e-06,3.31961205625185e-07
1240.9671,1.30816962823579e-06,7.58018512555963e-06,7.71490847971013e-07
1240.9918,4.50150251977984e-07,5.77266681305315e-06,1.45154387139709e-06
1241.0165,0,4.47043530239283e-06,7.10005308181169e-07
1241.0412,4.27331194997518e-07,5.41594822116794e-06,5.11849929305897e-07
1241.0659,7.38876130888379e-07,6.13926371736707e-06,4.72865073298802e-07
1241.0906,9.09913582757973e-07,6.65081869153576e-06,8.06638052886274e-07
1241.1153,6.40118702836084e-07,6.02191855567784e-06,8.32591150464076e-07
1241.14,1.91611989239453e-07,4.93548252922715e-06,7.48651819563019e-07
1241.1647,1.90856728703005e-06,9.01441244791913e-06,8.21358592898539e-07
1241.1894,0,4.85411419999571e-06,1.90061879374577e-06
1241.2141,5.18599718629993e-08,4.5413536061765e-06,5.49955631485118e-07
1241.2388,4.14974413674666e-07,5.28057395404543e-06,1.82335098250636e-07
1241.2635,1.06562992843573e-06,6.81023188885949e-06,1.59961642749931e-07
1241.2882,8.44616051740221e-07,6.52394325958206e-06,8.91538073842778e-07
1241.3129,9.33993012501809e-07,6.72033040065468e-06,8.45951988182672e-07
1241.3376,1.17758749898469e-06,7.62914721939325e-06,1.88088500150567e-06
1241.3623,2.14873202546599e-07,5.15532737653428e-06,1.2608098085256e-06
1241.387,0,4.56025417213129e-06,9.89316632700115e-07
1241.4117,4.45444831136666e-07,5.50494927504465e-06,6.56087452181573e-07
1241.4364,4.57889231340018e-07,5.40948902759588e-06,2.68820090796057e-07
1241.4611,1.3229198333422e-06,7.41889131025294e-06,1.64231017489834e-07
1241.4858,1.89568112080573e-06,8.83502071972732e-06,3.60876284633942e-07
1241.511,1.92060768532894e-06,9.14669588092081e-06,1.14551603387329e-06
1241.5348,0,4.47555650654909e-06,7.27243278731318e-07
1241.5585,5.74938641285012e-07,5.7028979997362e-06,3.2187142620789e-07
1241.5822,9.35213636277711e-07,6.61656381029968e-06,5.16504907382903e-07
1241.6059,1.10395021241848e-06,6.95638124025395e-06,3.34256995278597e-07
1241.6296,1.74466794539538e-06,8.58169705318855e-06,6.81763199426215e-07
1241.6533,0,4.61496862551153e-06,1.15987626132965e-06
1241.677,7.68605039479993e-07,6.55473693097588e-06,1.54583413591238e-06
1241.7007,1.22681140709645e-06,7.49824882790642e-06,1.11527834851015e-06
1241.7244,4.36124797292848e-07,5.4486396654715e-06,5.50306751790328e-07
1241.7481,1.50642510463621e-06,8.0456409839751e-06,7.64491806377132e-07
1241.7718,1.28676202249321e-06,7.67466259168279e-06,1.22331602058421e-06
